node,clade,node.type,branch.length,label,astral,gcf,scf,ds.sum,dn.sum,dn.ds.sum,synonymous.bl.sum,nonsynonymous.bl.sum,num.genes.full,num.genes.partial,num.genes.no.clade,num.genes.no.ds,num.genes.no.dn,avg.ds,avg.dn,avg.dn.ds,avg.synonymous.bl,avg.nonsynonymous.bl,ES.sum,EN.sum,S.sum,N.sum,num.genes.full,num.genes.partial,num.genes.no.clade,avg.ES,avg.EN,avg.S,avg.N,avg.dS,avg.dN,avg.dNdS
54,Bunomys_andrewsi_sample1,tip,NA,Bunomys_andrewsi_sample1,NA,NA,NA,29.831718190565603,5.986287598859254,386.7400900124181,7.0838369898361915,4.565577557381125,4046,0,7748,2235,911,0.007373138455404252,0.0014795569942805866,0.09558578596451263,0.0017508247626881342,0.0011284175870937036,871490.2630748276,1941843.4328779741,23492.755998168497,10965.426836238472,4046,0,7748,215.39551731953227,479.9415306173935,5.8064152244608245,2.710189529470705,0.026956991940770964,0.005646916044094654,0.20947871544799496
55,Bunomys_torajae_NMVZ21736,tip,NA,Bunomys_torajae_NMVZ21736,NA,NA,NA,64.2657266612873,9.621786566515423,1389.8049503330044,15.3461041780631,7.310488747124926,9159,0,2635,3273,3007,0.007016675036716596,0.0010505280670941612,0.15174199697925586,0.0016755218012952397,0.0007981754282263266,3012341.9606633964,6665546.693755964,24919.2130586607,12756.49265057261,9159,0,2635,328.8941981289875,727.7592197571748,2.7207351303265317,1.3927822524918234,0.0082723719232636,0.0019137954074378352,0.2313478437853902
56,Bunomys_chrysocomus_JAE4867,tip,NA,Bunomys_chrysocomus_JAE4867,NA,NA,NA,78.41140400092024,11.608296878873961,1216.9954353189926,18.66987384734106,8.83391557852619,9657,0,2137,3074,3287,0.00811964419601535,0.0012020603581727205,0.12602210161737523,0.0019332995596293941,0.0009147681038134193,3210201.1827365197,7116660.811301076,29806.82578588796,14569.888449302136,9657,0,2137,332.4221997241917,736.9432340583076,3.086551287758927,1.5087385781611407,0.009285033581751808,0.002047292801444959,0.2204938499596354
57,Taeromys_callitrichus_LSUMZ37153,tip,NA,Taeromys_callitrichus_LSUMZ37153,NA,NA,NA,29.27329003853905,5.393684413794499,10099.95230243309,6.929693261305479,4.10196208972967,10102,0,1692,7027,1923,0.0028977717321856116,0.0005339224325672637,0.9997972978056909,0.0006859724075733003,0.0004060544535467898,1444525.6320995826,3218532.9169240245,9631.825763915202,5829.009243031873,10102,0,1692,142.99402416349065,318.6035356289868,0.9534573118110474,0.5770153675541351,0.006667812290679522,0.0018110764728802896,0.27161479566721897
58,Taeromys_punicans_MVZ225815,tip,NA,Taeromys_punicans_MVZ225815,NA,NA,NA,13.844140607414825,2.7585355536310123,221.7627073928877,3.274254745943828,2.099635558881575,10657,0,1137,9380,786,0.0012990654600182814,0.0002588472885081179,0.020809112075902008,0.0003072398185177656,0.00019701938246050247,809726.3675879395,1819631.6800650642,8383.508814102563,4691.6514423076915,10657,0,1137,75.98070447479961,170.74520785071448,0.7866668681713955,0.44024129138666523,0.010353508480989513,0.0025783522532097994,0.24903174203643277
59,Taeromys_hamatus_NMVZ63317,tip,NA,Taeromys_hamatus_NMVZ63317,NA,NA,NA,47.9778366295171,8.106234760174939,795.9414869257869,11.417068236885777,6.15518748146861,6902,0,4892,2887,2065,0.0069512947883971455,0.001174476204024187,0.11532041247838118,0.0016541681015482146,0.0008917976646578687,2127597.6446493403,4685517.315204939,15707.726699270559,10181.155219385495,6902,0,4892,308.2581345478615,678.8637083750998,2.275822471641634,1.4751021760917842,0.0073828464412778695,0.0021728988571542997,0.29431722228509477
60,Taeromys_taerae_LSUMZ39224,tip,NA,Taeromys_taerae_LSUMZ39224,NA,NA,NA,59.15551503288315,9.214621477501023,1039.8476511531267,14.091810633353354,7.002789494736206,9296,0,2498,3609,2974,0.006363545076687086,0.0009912458560134491,0.11185968708617972,0.0015159004553951542,0.000753312122927733,2998178.4091706234,6641085.465262307,21492.32968427646,12140.92241247737,9296,0,2498,322.52349496241646,714.402481202916,2.3119975994273303,1.3060372646813005,0.007168462563314175,0.0018281533155962528,0.2550272529778056
61,Genus_sp-nov_NMVZ21816,tip,NA,Genus_sp-nov_NMVZ21816,NA,NA,NA,93.70875539771684,13.635453581769125,1467.3528962510447,22.37022106670579,10.356711667360383,0,0,11794,2678,3429,0.00913786010704211,0.001329639549660568,0.14308658178947292,0.0021813964960220172,0.0010099182513271948,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
62,Taeromys_celebensis_NMVZ20637,tip,NA,Taeromys_celebensis_NMVZ20637,NA,NA,NA,83.95616136418572,12.930669506470869,1305.7432149872038,20.040397211489182,9.825402796680171,9678,0,2116,2778,3231,0.008674949510661884,0.0013360890169943035,0.13491870375978549,0.0020707168021790847,0.0010152307084811088,3318912.8311061277,7349343.914749599,30695.14014804639,15066.812232905977,9678,0,2116,342.9337498559752,759.3866413256457,3.1716408501804496,1.5568105221022914,0.009248552676755993,0.002050089423991709,0.22166597257364543
63,Paruromys_dominator_JAE4870,tip,NA,Paruromys_dominator_JAE4870,NA,NA,NA,56.51430311988577,9.675458290292585,853.6999254991244,13.392020187637122,7.378603201527616,6839,0,4955,2478,2176,0.00826353313640675,0.0014147475201480605,0.1248281803624981,0.0019581839724575408,0.0010789008921666349,2105664.70518977,4673561.210652646,21569.999816849813,11936.713553113554,6839,0,4955,307.89073039768533,683.3690906057385,3.1539698518569694,1.7453887341882663,0.010243796062918692,0.0025540937659927717,0.24933079010019377
64,Eropeplus_canus_NMVZ21733,tip,NA,Eropeplus_canus_NMVZ21733,NA,NA,NA,47.220673685489785,8.134432420794411,989.3058876272081,11.261255768211592,6.185563137522989,9398,0,2396,4238,2724,0.005024544976110852,0.0008655493105761238,0.10526770457833667,0.0011982608819122785,0.0006581786696662044,2856531.4127673996,6321590.162717548,21385.75331196582,11715.92361111112,9398,0,2396,303.95099093077243,672.6527093762022,2.2755643021883185,1.2466400948192298,0.007486615836388566,0.0018533190715537683,0.24755097791257608
65,Lenomys_meyeri_LSUMZ39079,tip,NA,Lenomys_meyeri_LSUMZ39079,NA,NA,NA,84.17012942734341,11.962741504738005,1376.329566255792,19.86933397298654,9.08735503002091,10029,0,1765,3140,3225,0.00839267418759033,0.0011928149870114673,0.13723497519750644,0.001981187952237166,0.0009061077904099023,3390082.290194244,7509538.071641976,27966.99362395268,14230.370213359434,10029,0,1765,338.0279479703105,748.7823383828872,2.788612386474492,1.4189221471093263,0.008249650371274685,0.0018949727769670835,0.2297034045909856
66,Chiropodomys_gliroides_Z25153,tip,NA,Chiropodomys_gliroides_Z25153,NA,NA,NA,523.3614118856327,51.84924497890798,1209.304354640735,124.64552153868367,39.419378571430855,8866,0,2928,355,1973,0.059030161503003914,0.005848098914832843,0.13639796465607207,0.014058822641403526,0.004446128871129129,3268446.798279886,7247073.2158680055,164022.84885531134,53920.61891025639,8866,0,2928,368.6495373652026,817.400543183849,18.500208533195504,6.081730082365936,0.05018372914671062,0.00744033036566999,0.14826180700757427
67,Haeromys_minahassae_JAE4996,tip,NA,Haeromys_minahassae_JAE4996,NA,NA,NA,3194.282602438934,41.52332868772222,1274.4426467782687,836.7972509353717,31.586827971721327,8374,0,3420,477,1899,0.38145242446130095,0.004958601467365921,0.15219042832317514,0.09992802136796892,0.0037720119383474237,3063507.5803748933,6793437.394573235,115001.48012820513,42790.74025198939,8374,0,3420,365.8356317619887,811.2535699275418,13.733159795582175,5.109952263194338,0.03753915311485273,0.006298834855852456,0.16779373888859153
68,Apomys_lubangensis_JAE169,tip,NA,Apomys_lubangensis_JAE169,NA,NA,NA,336.56041247656054,42.309660260738426,1584.6433840672792,79.80708592876145,32.22870020765876,8985,0,2809,680,2347,0.03745803143868231,0.004708921564912457,0.17636542950108838,0.008882257755009622,0.0035869449312920156,3267419.3289363715,7239977.722698321,104423.21441702453,40866.19986868975,8985,0,2809,363.65267990388105,805.7849440955282,11.621949295161327,4.548269323170812,0.03195892657310592,0.005644520112343525,0.17661795052570703
69,Archboldomys_luzonensis_EAR1826,tip,NA,Archboldomys_luzonensis_EAR1826,NA,NA,NA,194.63320596302316,27.496190196857913,6362.215264187781,46.30901098769407,20.913816407114552,9074,0,2720,1066,2629,0.021449548816731667,0.003030217125507815,0.7011478139946861,0.005103483688306598,0.0023048067453289127,3307781.5288839717,7332676.784470504,61770.81930497664,28810.598429013506,9074,0,2720,364.5340014198779,808.0975076559956,6.807451984238114,3.175071460107285,0.01867439513933612,0.003929069734810891,0.21039876823290626
70,Rhynchomys_isarogensis_JAE2195,tip,NA,Rhynchomys_isarogensis_JAE2195,NA,NA,NA,194.35952213539593,25.242806661830215,1641.7182838016986,46.15702783503739,19.21191378391445,9080,0,2714,1041,2807,0.021405233715351975,0.0027800447865451777,0.18080597839225757,0.005083373109585615,0.0021158495356733975,3286613.360722532,7292596.427911083,58338.919459706965,24335.52962454213,9080,0,2714,361.9618238681203,803.1493863338197,6.424991129923675,2.6801244079892212,0.01775046622669412,0.00333701855917905,0.18799610762677654
71,Chrotomys_whiteheadi_KU168311,tip,NA,Chrotomys_whiteheadi_KU168311,NA,NA,NA,69.49701902835965,11.09661568749861,650.9352958857568,16.606861492383576,8.434867745773998,9250,0,2544,5279,2157,0.007513191246309151,0.0011996341283782282,0.07037138333900073,0.0017953363775549812,0.0009118775941377295,2213175.6078384956,4913054.028113317,27253.833447802186,13968.398237179485,9250,0,2544,239.26222787443197,531.1409760122505,2.9463603727353713,1.5100971067221065,0.012314356507127656,0.00284311919983985,0.23087842212414655
72,Chrotomys_mindorensis_JAE520,tip,NA,Chrotomys_mindorensis_JAE520,NA,NA,NA,76.48948557734397,10.770944227409375,958.7229120968034,18.080816625939025,8.211982468162718,9721,0,2073,4911,2745,0.007868479125331135,0.0011080078415193267,0.09862389796284368,0.0018599749640920713,0.0008447672531799936,2509162.920263869,5571736.2002183525,26048.42067307694,12067.048557692313,9721,0,2073,258.1177780335222,573.1649213268545,2.679602990749608,1.2413381913066879,0.010381318989975203,0.0021657609269475847,0.2086209786096514
73,Anisomys_imitator_ABTC45107,tip,NA,Anisomys_imitator_ABTC45107,NA,NA,NA,242.4132136497224,32.699389010778326,1816.2127167307788,57.790578892227856,24.845692923077273,10559,0,1235,1114,2902,0.022957970797397708,0.003096826310330365,0.17200612905869672,0.005473110985152747,0.0023530346550882917,3857432.174613364,8554340.11464896,76721.32368360805,31051.5887706044,10559,0,1235,365.3217326085201,810.146805061934,7.26596492883872,2.9407698428453832,0.01988922169222533,0.0036299221628363614,0.18250699896694766
74,Lorentzimys_nouhuysi_ABTC-46314,tip,NA,Lorentzimys_nouhuysi_ABTC-46314,NA,NA,NA,416.1341999762605,53.699893715373186,1728.4080448520192,98.94103111701874,40.86153302895274,0,0,11794,565,2093,0.04225570674007519,0.005452873041772257,0.17550853420511975,0.01004681469506689,0.0041492214692275325,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
75,Macruromys_major_ABTC43909,tip,NA,Macruromys_major_ABTC43909,NA,NA,NA,209.38204774483424,31.002137840309263,1621.6313981705287,50.024797270270724,23.54435890310148,8547,0,3247,943,2052,0.02449772408386969,0.003627253754569938,0.18973106331701517,0.005852907133528808,0.0027546927463556192,3170199.288989431,7026949.311013862,65840.55742521369,31615.44623778998,8547,0,3247,370.91368772545115,822.1538915425133,7.7033529221029236,3.6990109088323364,0.02076858626960382,0.004499170954348103,0.21663347210748443
76,Chiruromys_vates_ABTC43096,tip,NA,Chiruromys_vates_ABTC43096,NA,NA,NA,344.2838204895352,47.56205051358152,1895.9291070129486,81.98039605845555,36.19210291402941,10009,0,1785,708,2288,0.0343974243670232,0.004751928315873865,0.18942243051383242,0.008190668004641377,0.0036159559310649826,3752407.664923735,8315361.241185233,106386.98958333336,46226.02964743591,10009,0,1785,374.90335347424667,830.7884145454324,10.629132738868353,4.618446363016876,0.028351660875710206,0.005559112623812729,0.19607714158909828
77,Hyomys_goliath_ABTC42697,tip,NA,Hyomys_goliath_ABTC42697,NA,NA,NA,274.26427289710733,35.30709477437269,1789.849394482389,65.38887030903992,26.8328328335396,10424,0,1370,955,2708,0.02631084736157975,0.003387096582345807,0.17170466178841032,0.0062729154172141135,0.0025741397576304298,3870266.376702546,8585552.361488165,90190.52540024632,36867.75939828849,10424,0,1370,371.2841880950255,823.6331889378516,8.6521992901234,3.536814984486616,0.023303441319480533,0.004294162780214884,0.1842716155671469
78,Pogonomys_macrourus_ABTC43144,tip,NA,Pogonomys_macrourus_ABTC43144,NA,NA,NA,341.63406821340095,44.29849598176917,1822.587835445484,81.32399550019439,33.70082970629756,10448,0,1346,749,2687,0.03269851342011877,0.004239901989066728,0.17444370553651262,0.007783690227813399,0.0032255771158401186,3911173.1998643526,8672191.433181198,105404.81513278387,42144.87168040293,10448,0,1346,374.3465926363278,830.0336364070826,10.08851599662939,4.033774088859392,0.026949666953240404,0.004859771835657349,0.1803277140340695
79,Coccymys_ruemmleri_ABTC49489,tip,NA,Coccymys_ruemmleri_ABTC49489,NA,NA,NA,328.29559909123174,40.92022410657085,1746.0026059463014,78.0344963412013,31.123110566248712,10466,0,1328,909,2592,0.031367819519513826,0.003909824584996259,0.16682616147012244,0.007456000032600927,0.002973735005374423,3915692.4792616665,8681432.981771767,105076.17588141019,41300.82924679488,10466,0,1328,374.13457665408623,829.4891058448086,10.039764559660824,3.946190449722423,0.026834634343201307,0.004757374656178699,0.17728486981914118
80,Mammelomys_lanosus_ABTC47208,tip,NA,Mammelomys_lanosus_ABTC47208,NA,NA,NA,264.2363560522675,33.58730968662983,1544.4568383250858,63.09269634619196,25.52524403381616,9520,0,2274,1021,2538,0.027755919753389445,0.0035280787485955705,0.16223286116860144,0.006627384069978147,0.002681223112795815,3465999.8651694884,7673451.19088505,84895.85641788761,33713.12618284495,9520,0,2274,364.07561608923197,806.0347889585137,8.917631976668867,3.541294767105562,0.024493900669478583,0.004393476330818559,0.17937021914574808
81,Xenuromys_barbatus_ABTC129204,tip,NA,Xenuromys_barbatus_ABTC129204,NA,NA,NA,256.50480310778477,29.84641788732648,1603.6046344683411,61.224531682226655,22.672854995756897,10471,0,1323,1116,3041,0.024496686382177897,0.0028503884908152497,0.15314722896269134,0.0058470567932601145,0.0021652998754423548,3848639.584934296,8530846.178171221,80254.67114239925,30473.967502289393,10471,0,1323,367.55224763005407,814.7116968934411,7.664470551274879,2.9103206477212678,0.02085273753784595,0.0035722092352651206,0.1713064881184959
82,Mallomys_rothschildi_ABTC47402,tip,NA,Mallomys_rothschildi_ABTC47402,NA,NA,NA,165.05760803538445,25.388361230808226,4601.563464471054,39.35336196577733,19.30210430709917,8491,0,3303,1218,2223,0.019439124724459363,0.002990031943329199,0.541934220288665,0.0046347146349990966,0.0022732427637615323,3133872.0775957857,6935454.934831049,55103.8517094017,27572.6426129426,8491,0,3303,369.08162496711645,816.8007225098397,6.489677506701414,3.2472786023957836,0.017583312383215,0.003975606917214333,0.2261011367237859
83,Abeomelomys_sevia_KUM161018,tip,NA,Abeomelomys_sevia_KUM161018,NA,NA,NA,185.42560440948625,21.666584239747074,1340.6793897744494,44.26854516787955,16.452209194202414,9109,0,2685,1194,2896,0.020356307433251317,0.0023785908705398037,0.1471818410115764,0.004859868829496053,0.0018061487752994198,3375687.071980425,7463145.999595832,60849.50057234433,24425.59466575091,9109,0,2685,370.5881075837551,819.3156218680242,6.6801515613507885,2.681479269486322,0.018025812012440346,0.0032728281969927535,0.18156342664253025
84,Pogonomelomys_mayeri_AMM21849,tip,NA,Pogonomelomys_mayeri_AMM21849,NA,NA,NA,215.3906110341074,25.354431085818767,1456.4651434267603,51.34969460107273,19.273506874881562,9537,0,2257,1138,2900,0.022584734301573598,0.0026585331955351543,0.15271732656252074,0.0053842607319988176,0.00202091924870311,3527213.5083579137,7808734.585997995,70303.8067002442,27635.275717338234,9537,0,2257,369.84518279940374,818.7831169128651,7.371689912996141,2.8976906487719654,0.01993182622306694,0.0035390210043624256,0.17755628434421858
85,Crossomys_moncktoni_ABTC46614,tip,NA,Crossomys_moncktoni_ABTC46614,NA,NA,NA,85.02513181017902,11.246186426622682,1296.8215413593564,20.21886712276602,8.551083702984439,10707,0,1087,3186,3830,0.007941078902603812,0.001050358310135676,0.12111903813947478,0.0018883783620777081,0.0007986442236839861,3624807.151299369,8036267.796584353,26945.234100274727,11512.866998626374,10707,0,1087,338.54554509193696,750.5620432039183,2.516599803892288,1.0752654337000442,0.007433563490575157,0.0014326136572402025,0.19272232746200127
86,Parahydromys_asper_ABTC45798,tip,NA,Parahydromys_asper_ABTC45798,NA,NA,NA,47.52032545552135,6.981429573703536,1542.7038170360463,11.253029639409363,5.318853738036141,9670,0,2124,5041,2811,0.004914201184645434,0.0007219678980045021,0.15953503795615784,0.001163705236753812,0.000550036580975816,2618261.031388351,5802167.477250322,18095.1875,9417.690705128205,9670,0,2124,270.76122351482434,600.017319260633,1.871270682523268,0.9739080356906107,0.006911147239740608,0.0016231332070392598,0.23485727488279934
87,Hydromys_sp-nov_YS391,tip,NA,Hydromys_sp-nov_YS391,NA,NA,NA,41.18058123200918,6.472438998825772,613.533479586711,9.752749975940024,4.929398245845867,0,0,11794,5874,2450,0.0041714527179912055,0.000655636041210066,0.062148853280663593,0.0009879203784380088,0.00049933126477369,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
88,Hydromys_chrysogaster_Z5248,tip,NA,Hydromys_chrysogaster_Z5248,NA,NA,NA,68.54729932912986,5.688445554622227,392.04664641278987,15.809735186818553,4.339869150452792,6115,0,5679,3988,1240,0.01120969735554045,0.0009302445714836021,0.06411228886554209,0.002585402320003034,0.0007097087735818138,1223359.606521698,2700457.032924126,12769.526710980592,8000.780065576187,6115,0,5679,200.05880728073555,441.61194324188483,2.088230042678756,1.3083859469462285,0.010438081037584191,0.0029627503670786913,0.28384052168313073
89,Xeromys_myoides_ABTC30709,tip,NA,Xeromys_myoides_ABTC30709,NA,NA,NA,195.11636999398632,24.147678077750413,1588.501134095963,46.39345152228268,18.37336616681737,10598,0,1196,1479,3356,0.018410678429325,0.0022785127455888293,0.14988687809926052,0.0043775666656239555,0.0017336635371595934,3863777.1060104263,8567093.359035673,62740.22462606838,24419.710721916974,10598,0,1196,364.57606208817003,808.36887705564,5.920006097949461,2.30418104566116,0.01623805486306929,0.0028504079153242354,0.17553875383233283
