node,clade,node.type,branch.length,label,astral,gcf,scf,ES.sum,EN.sum,S.sum,N.sum,num.genes.full,num.genes.partial,num.genes.no.clade,avg.ES,avg.EN,avg.S,avg.N,avg.dS,avg.dN,avg.dNdS
239,Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283,internal,0.8514222833,1/57.3/65.1,1,57.3,65.1,3128222.4867162993,6916788.76171915,33351.912355006105,13348.627938034191,3845,3609,4340,419.67030946019577,927.9298043626442,4.474364415750752,1.7908006356364625,0.010661617738710032,0.0019298880445665692,0.18101268417827085
240,Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.1888332236,1/15.5/41.3,1,15.5,41.3,1017399.2027056323,2246811.292908101,4292.072916666666,1419.4270833333335,126,1801,9867,527.9705255348377,1165.9633071655946,2.2273341549904857,0.7365994205154819,0.004218671397866729,0.000631751802126709,0.14975136542897585
238,Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.3148108749,1/26.3/45.7,1,26.3,45.7,1565624.6078803074,3446638.6063947785,7679.072916666666,1895.4270833333335,251,2726,8817,525.9068215923102,1157.7556622085249,2.5794668850072777,0.6366903202328967,0.004904798300956275,0.0005499349655680817,0.112121830873425
247,Taeromys_callitrichus_LSUMZ37153;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.5971213939,1/41.6/57.8,1,41.6,57.8,2326135.7123843064,5134910.709765916,11130.007211538461,4794.358173076922,2115,2845,6834,468.97897427102953,1035.2642560011927,2.2439530668424315,0.9666044703784117,0.004784762622525631,0.0009336789759476618,0.19513590320073615
241,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.0257560962,0.99/5.01/38,0.99,5.01,38,509251.2672623175,1130875.1304251866,2494.90625,979.09375,25,993,10776,500.2468244227087,1110.879302971696,2.4507919941060905,0.9617816797642437,0.004899165520809325,0.0008657841380169712,0.1767207362844819
243,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.1448434154,1/13/36.5,1,13,36.5,866720.6356724725,1917956.14693852,2671.28125,1507.71875,129,1386,10279,572.0928288267146,1265.9776547448978,1.7632219471947195,0.995193894389439,0.0030820556705995605,0.0007861069985393831,0.2550593118866213
245,Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736,internal,0.3643412873,1/30.3/47.9,1,30.3,47.9,2388401.3521090145,5283459.004416138,15388.170367826619,7699.427251221002,3023,2704,6067,417.04231746272296,922.5526461351734,2.6869513476212012,1.344408460139864,0.00644287458397162,0.0014572701794005585,0.2261832293035642
246,Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.2723279638,1/15.9/48.3,1,15.9,48.3,1029941.511648565,2270361.5265879906,3053.2083333333335,1504.7916666666667,442,1398,9954,559.7508215481331,1233.8921340152124,1.6593523550724638,0.8178215579710145,0.002964448270898653,0.000662798258798959,0.22358233243787926
242,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.1461777993,1/9.67/40.8,1,9.67,40.8,659262.9383289648,1461416.3307957656,2418.65625,1141.84375,75,1143,10576,541.2667802372453,1199.8492042658174,1.9857604679802956,0.9374743431855501,0.003668727770638182,0.0007813268032787393,0.212969413956497
253,Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079,internal,0.0448175773,1/14.6/38,1,14.6,38,1168341.512807665,2605422.3448256114,7163.524313186814,4023.9940018315015,878,2283,8633,369.6113612172303,824.239906619934,2.2662209152758033,1.2730129711583364,0.006131361622144201,0.001544468984010667,0.25189657358206025
251,Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_celebensis_NMVZ20637,internal,0.2424803494,1/17.8/44.3,1,17.8,44.3,1193395.1333214578,2643101.688433415,5422.284455128204,2766.254006410256,618,1840,9336,485.5147002935141,1075.3058130323086,2.2059741477331993,1.1254084647722766,0.004543578487735994,0.0010465938630041262,0.23034572107185722
249,Taeromys_hamatus_NMVZ63317;Taeromys_taerae_LSUMZ39224,internal,0.526879957,1/47.4/57.4,1,47.4,57.4,2575438.356703165,5700411.365974507,15657.134919319189,8513.661499778957,2394,3886,5514,410.1016491565549,907.7088162379789,2.493174350210062,1.3556785827673499,0.006079405813991987,0.001493517038190719,0.2456682583606003
244,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736,internal,0.2885941952,1/31.1/45,1,31.1,45,2508636.6927977027,5544799.325026804,16150.919642857143,8164.937133699635,883,4724,6187,447.4115735326739,988.906603357732,2.880492178144666,1.4562042328695621,0.006438126209835981,0.0014725396998312766,0.22872178205850852
250,Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_celebensis_NMVZ20637,internal,0.0367235914,1/9.32/34.8,1,9.32,34.8,634035.3933650723,1406071.9419353197,3024.0520833333335,1599.5312500000002,275,1069,10450,471.7525248252026,1046.1844806066367,2.250038752480159,1.190127418154762,0.004769531977203218,0.0011375884848384094,0.2385115542312548
252,Paruromys_dominator_JAE4870;Taeromys_celebensis_NMVZ20637,internal,0.1913829719,1/24.8/39.2,1,24.8,39.2,2205036.4063626043,4881140.816680052,18078.373855311358,9709.258012820514,1156,4361,6277,399.68033466786375,884.7454806380374,3.2768486234024574,1.759880009574137,0.008198673637834933,0.0019891370434636105,0.2426169318759336
248,Taeromys_callitrichus_LSUMZ37153;Taeromys_punicans_MVZ225815,internal,1.2813127992,1/71/79.3,1,71,79.3,2917546.5541512016,6454819.227723003,20325.5625,9268.020833333334,5168,1557,5069,433.83591883289245,959.824420479257,3.0223884758364314,1.378144361833953,0.006966662612831312,0.0014358296501206145,0.20610006970569814
254,Abeomelomys_sevia_KUM161018;Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Anisomys_imitator_ABTC45107;Apodemus_sylvaticus_SMG3823;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Chiropodomys_gliroides_Z25153;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Colomys_goslingi_TCD4175;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Haeromys_minahassae_JAE4996;Heimyscus_fumosus_FMNH167810;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Lemniscomys_striatus_TCD4711;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Malacomys_longipes_TCD4253;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Mastomys_natalensis_T4162;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Micaelemys_namaquensis_MNHN1987009;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Mylomys_dybowskii_MNHN1997072;Myomyscus_verreauxii_MNHN1999102;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rhabdomys_pumilio_MNHN1995065;Rhynchomys_isarogensis_JAE2195;Solomys_salebrosus_ABTC64864;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Vandeleuria_oleracea_ABTC116404;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zelotomys_woosnami_TTU-M115260;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.4625474844,1/20.9/35.2,1,20.9,35.2,2293588.359067763,5088154.912406184,15433.999999999998,5900.999999999999,37,4322,7435,526.1730578269702,1167.275731224176,3.5407203487038306,1.353750860289057,0.006729193553403454,0.0011597524253068431,0.17234642102399775
255,Abeomelomys_sevia_KUM161018;Anisomys_imitator_ABTC45107;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chiropodomys_gliroides_Z25153;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Haeromys_minahassae_JAE4996;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rhynchomys_isarogensis_JAE2195;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.3677520373,1/63.7/53.9,1,63.7,53.9,3444505.7203090093,7623750.821314493,55010.333333333336,17624.666666666664,189,7555,4050,444.79670975064687,984.471955231727,7.103607093663912,2.2759125344352613,0.015970457824758182,0.0023118104302926054,0.14475542627893387
256,Abeomelomys_sevia_KUM161018;Anisomys_imitator_ABTC45107;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Haeromys_minahassae_JAE4996;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rhynchomys_isarogensis_JAE2195;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.0729519431,1/60.7/52.5,1,60.7,52.5,3363804.198424062,7438564.352195983,49494.083333333336,16532.916666666664,181,7447,4166,440.9811481940302,975.1657514677481,6.488474479986016,2.1673986191225305,0.014713723039088078,0.0022225950981772285,0.15105592869138168
257,Abeomelomys_sevia_KUM161018;Anisomys_imitator_ABTC45107;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rhynchomys_isarogensis_JAE2195;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.6498982242,1/46/45.4,1,46,45.4,2890054.6230783337,6385190.094526631,33619.25,11180.749999999998,136,5992,5666,471.614657813044,1041.9696629449463,5.486170039164491,1.824534921671018,0.01163273861038327,0.0017510441873271885,0.1505272529517876
258,Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,1.5363045693,1/75.4/65.9,1,75.4,65.9,3677145.5970134344,8139901.698492243,59168.5576923077,24787.480769230766,4085,4774,2935,415.0745678985703,918.8285019180769,6.678920610938898,2.7979998610713133,0.01609089336586623,0.003045181832333695,0.18924877339585564
259,Archboldomys_luzonensis_EAR1826;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,0.8953226351,1/63.6/59.3,1,63.6,59.3,3305232.311981461,7318968.197985579,39315.8766025641,17818.655448717946,3740,3919,4135,431.5488068914298,955.6036294536597,5.133291108834587,2.3264989487815573,0.011895041828086978,0.0024345857184653744,0.20467231251904872
260,Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,0.2270253617,1/40.6/39.1,1,40.6,39.1,2469285.3779084897,5469760.050867899,30637.485576923078,14854.758012820515,2611,3119,6064,430.93985652853223,954.5829059106281,5.346856121627064,2.5924534053787984,0.012407430040700012,0.0027157970138860987,0.21888473317822366
261,Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311,internal,2.2605282306,1/90.1/91.8,1,90.1,91.8,3840944.4150581975,8507322.789672028,76730.6564102564,34373.203846153854,7114,2725,1955,390.37955229781454,864.6531954133579,7.798623479038154,3.493566810260581,0.01997702859469623,0.004040425489424623,0.20225357691570453
262,Abeomelomys_sevia_KUM161018;Anisomys_imitator_ABTC45107;Chiruromys_vates_ABTC43096;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.4572004896,1/32.7/42,1,32.7,42,2024771.2760437757,4471836.3694689525,9166.666666666668,4392.333333333334,103,3637,8054,541.3826941293518,1195.6781736548,2.450980392156863,1.174420677361854,0.004527260325708257,0.0009822213897005673,0.21695712617252816
264,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144,internal,0.0769045112,1/9.99/31.6,1,9.99,31.6,793249.8672965381,1764430.4372484835,4453.967147435898,2787.7764423076924,489,1017,10288,526.7263395063334,1171.6005559418882,2.957481505601526,1.8511131755031158,0.005614835036298702,0.001579986597065879,0.2813950163899037
263,Anisomys_imitator_ABTC45107;Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144,internal,0.1489541214,1/13.9/41.1,1,13.9,41.1,933038.2267934814,2068056.2976114377,2974.263621794872,2101.9415064102564,740,902,10152,568.2327812384174,1259.4739936732265,1.8113663957337833,1.2801105398357224,0.003187718934106647,0.0010163850514311216,0.31884399862121526
265,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144,internal,0.0901281808,1/12.6/39.1,1,12.6,39.1,1057712.0793253449,2349959.2505645296,6152.227564102564,3692.0993589743584,827,1360,9607,483.6360673641266,1074.5126888726702,2.8130898784190967,1.6882027247253582,0.005816542785468353,0.0015711333539453532,0.2701146388659882
266,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Pogonomys_macrourus_ABTC43144,internal,0.2570456052,1/22.1/38.8,1,22.1,38.8,1484708.566418559,3295250.1265386133,9224.514537545787,5043.654876373626,1785,1299,8710,481.4230111603629,1068.4987440138175,2.9910877229396196,1.635426354206753,0.006213013615053982,0.0015305833192309343,0.24635119348883575
267,Hyomys_goliath_ABTC42697;Pogonomys_macrourus_ABTC43144,internal,0.1516553011,1/26.9/39.3,1,26.9,39.3,1749651.6444488764,3888678.175608366,16105.826236263736,8022.945741758243,2476,1558,7760,433.72623808846714,963.9757500268631,3.992520137893836,1.9888313688047206,0.00920516166024404,0.002063154979520281,0.22413022776458055
