pid,sample,gid,tid,eid,mm-exons,exonerate hits
ENSMUSP00000091532,Zyzomys_argurus_ABTC61630,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Zelotomys_woosnami_TTU-M115260,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Xeromys_myoides_ABTC30709,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Xenuromys_barbatus_ABTC129204,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Waiomys_mamasae_Z20624,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Vandeleuria_oleracea_ABTC116404,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Uromys_sp-nov_YS380,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Uromys_caudimaculatus_DT10Uc01,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Thamnomys_venustus_LSUMZ37935,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Thamnomys_kempi_TCD4437,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Thallomys_paedulcus_FMNH158089,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Tateomys_rhinogradoides_Z21785,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Tarsomys_apoensis_KU167148,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Taeromys_taerae_LSUMZ39224,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Taeromys_punicans_MVZ225815,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Taeromys_hamatus_NMVZ63317,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Taeromys_celebensis_NMVZ20637,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Sundamys_muelleri_JAE1283,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Sundamys_annandalei_YS118,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Stochomys_longicaudatus_MNHN1999459,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Sommeromys_macrorhinos_Z21740,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,9
ENSMUSP00000091532,Solomys_salebrosus_ABTC64864,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Saxatilomys_paulinae_ABTC116266,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Rhynchomys_isarogensis_JAE2195,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Rhabdomys_pumilio_MNHN1995065,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Rattus_xanthurus_LSUMZ39196,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Rattus_villosissimus_sample1,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,8
ENSMUSP00000091532,Rattus_tunneyi_RAT130,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Rattus_praetor_sample1,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,9
ENSMUSP00000091532,Rattus_morotaiensis_ASAM29,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Rattus_lutreolus_sample2,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Rattus_leucopus_sample1,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Rattus_hoffmanni_LSUMZ39187,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Rattus_exulans_sample1,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Rattus_colletti_RAT25,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Rattus_argentiventer_LSUMZ38199,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Pseudomys_shortridgei_Z25113,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Pseudomys_patrius_JM10865,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_oralis_RAT7,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_occidentalis_ABTC08043,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_novaehollandiae_ABTC08140,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_nanus_U1448,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_johnsoni_ABTC08053,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_higginsi_UC1421,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_hermannsburgensis_ABTC08067,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_gracilicaudatus_ABTC08163,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_gouldii_ABTC08164,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_fumeus_ABTC08168,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_desertor_ABTC41464,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_delicatulus_U1509,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_calabyi_U4324,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_bolami_ABTC107389,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_australis_M25541,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_apodemoides_M16672,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudomys_albocinereus_WAMM18855,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pseudohydromys_pumehanae_ABTC43920,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Praomys_jacksoni_REC31,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Praomys_degraaffi_TCD4312,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Pogonomys_macrourus_ABTC43144,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pogonomelomys_mayeri_AMM21849,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pithecheir_melanurus_LSUMZ38198,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Phloeomys_pallidus_JEC43,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,10
ENSMUSP00000091532,Phloeomys_cumingi_FMNH198472,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pelomys_minor_FMNH219213,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Pelomys_isseli_FMNH137886,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Paucidentomys_vermidax_Z21914,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Paruromys_dominator_JAE4870,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,9
ENSMUSP00000091532,Paraleptomys_wilhelmina_H126-ABTC133716,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Parahydromys_asper_ABTC45798,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Papagomys_armandvillei_WAMM32592,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Otomys_tropicalis_LSUMZ37841,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Otomys_denti_LSUMZ37840,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Oenomys_hypoxanthus_LSUMZ37838,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Notomys_mitchellii_M21518,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Notomys_fuscus_M22830,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Notomys_cervinus_M22857,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Notomys_aquilo_M-32455,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Notomys_amplus_NMV-C512,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,9
ENSMUSP00000091532,Notomys_alexis_U1308,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Niviventer_rapit_LSUMZ38196,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Niviventer_lepturus_JAE4746,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Niviventer_bukit_LSUMZ38136,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Nesokia_indica_ABTC117074,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Myomyscus_verreauxii_MNHN1999102,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mylomys_dybowskii_MNHN1997072,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Musseromys_anacuao_FMNH209523,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_spretus_10460X4,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_platythrix_10460X13,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,10
ENSMUSP00000091532,Mus_pahari_10460X1,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_musculus-reference_10460X5,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_musculus-musculus_10460X14,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_musculus-domesticus_10460X15,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Mus_musculus-castaneus_10460X7,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_musculoides_LSUMZ37820,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_molossinus_10460X8,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_minutoides_10460X2,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_macedonicus_10460X12,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_cookii_10460X3,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_cervicolor_10460X10,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mus_caroli_10460X9,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mirzamys_louiseae_ABTC133754,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Microhydromys_richardsoni_ANWCM35851,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Micaelemys_namaquensis_MNHN1987009,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mesembriomys_macrurus_ABTC7337,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mesembriomys_gouldii_ABTC7449,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Melomys_rufescens_ABTC44798,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Melasmothrix_naso_Z21808,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Maxomys_surifer_JAE3632,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Maxomys_musschenbroekii_sample1,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Mastomys_natalensis_T4162,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Mastacomys_fuscus_M13957,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Margaretamys_parvus_NMVZ21833,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Margaretamys_christinae_TMar1,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Malacomys_longipes_TCD4253,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Macruromys_major_ABTC43909,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Lorentzimys_nouhuysi_ABTC-46314,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Lophuromys_woosnami_LSUMZ37793,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Lophiomys_imhausi_UM5152,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Limnomys_sibuanus_FMNH147948,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Leptomys_elegans_ABTC45741,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Leopoldomys_sabanus_Z25191,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Lenomys_meyeri_LSUMZ39079,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Lemniscomys_striatus_TCD4711,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Leggadina_lakedownensis_WAMM21623,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Leggadina_forresti_WAMM62323,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Kadarsanomys_sodyi_MZB-Sample,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Hyorhinomys_stuempkei_JAE4661,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Hyomys_goliath_ABTC42697,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Hylomyscus_vulcanorum_TCD4382,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Hylomyscus_stella_LSUMZ37742,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Hydromys_sp-nov_YS391,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Hydromys_chrysogaster_Z5248,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Hybomys_univittatus_TCD4026,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Hybomys_planifrons_R24117,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Hybomys_lunaris_LSUMZ37734,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Heimyscus_fumosus_FMNH167810,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Halmaheramys_bokimekot_33262-WD225,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Grammomys_dryas_LSUMZ37716,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Gracilimus_radix_Z08508,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Genus_sp-nov_NMVZ21816,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Echiothrix_centrosa_Z27993,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Dephomys_defua_MNHNR24062,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Dasymys_montanus_FMNH144389,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Dasymys_incomtus_LSUMZ37702,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,10
ENSMUSP00000091532,Crunomys_melanius_KU168558,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Crunomys_celebensis_Z21894,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Crossomys_moncktoni_ABTC46614,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Crateromys_heaneyi_KU165014,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Conilurus_penicillatus_M14056,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Colomys_goslingi_TCD4175,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Coccymys_ruemmleri_ABTC49489,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Chrotomys_whiteheadi_KU168311,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Chrotomys_mindorensis_JAE520,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Chiruromys_vates_ABTC43096,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Chiropodomys_gliroides_Z25153,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Chiromyscus_chiropus_ABTC69097,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Carpomys_melanurus_FMNH198723,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Bunomys_torajae_NMVZ21736,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Bunomys_chrysocomus_JAE4867,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Bunomys_andrewsi_sample1,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,9
ENSMUSP00000091532,Bullimus_bagobus_JAE1712,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,10
ENSMUSP00000091532,Berylmys_mackenziei_ABTC116402,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,9
ENSMUSP00000091532,Berylmys_bowersi_ABTC116431,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Batomys_russatus_KU165776,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Bandicota_indica_ABTC119185,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,11
ENSMUSP00000091532,Arvicanthus_niloticus_MNHN1999201,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Arvicanthus_neumanni_FMNH158037,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Archboldomys_luzonensis_EAR1826,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Apodemus_sylvaticus_SMG3823,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,10
ENSMUSP00000091532,Anonymomys_mindorensis_FMNH2222010,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Anisomys_imitator_ABTC45107,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Aethomys_nyikae_FMNH196708,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Abeomelomys_sevia_KUM161018,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001276398,15,12
ENSMUSP00000091532,Haeromys_minahassae_JAE4996,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001282176,15,10
ENSMUSP00000091532,Tateomys_macrocercus_Z21834,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001282176,15,7
ENSMUSP00000091532,Mus_spicilegus_10460X11,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001282176,15,11
ENSMUSP00000091532,Mammelomys_lanosus_ABTC47208,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001282176,15,11
ENSMUSP00000091532,Leporillus_conditor_ABTC13335,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001282176,15,10
ENSMUSP00000091532,Leporillus_apicalis_C90,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001282176,15,8
ENSMUSP00000091532,Conilurus_albipes_NMV-c7585,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001282176,15,11
ENSMUSP00000091532,Apomys_lubangensis_JAE169,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001282176,15,11
ENSMUSP00000091532,Notomys_longicaudatus_C6278,ENSMUSG00000000632,ENSMUST00000093995,ENSMUSE00001298074,15,8
ENSMUSP00000093758,Arvicanthus_niloticus_MNHN1999201,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Halmaheramys_bokimekot_33262-WD225,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Margaretamys_parvus_NMVZ21833,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Mus_musculus-musculus_10460X14,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,12
ENSMUSP00000093758,Mus_musculus-domesticus_10460X15,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,12
ENSMUSP00000093758,Mus_musculus-castaneus_10460X7,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Mus_musculoides_LSUMZ37820,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Mus_molossinus_10460X8,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,12
ENSMUSP00000093758,Niviventer_lepturus_JAE4746,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Pseudohydromys_pumehanae_ABTC43920,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,12
ENSMUSP00000093758,Rattus_morotaiensis_ASAM29,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Vandeleuria_oleracea_ABTC116404,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,12
ENSMUSP00000093758,Zyzomys_woodwardi_WAMM21724,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Zyzomys_pedunculatus_Z34925,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Zyzomys_palatalis_ABTC30744,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Zyzomys_maini_ABTC07900,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Zyzomys_argurus_ABTC61630,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Zelotomys_woosnami_TTU-M115260,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,12
ENSMUSP00000093758,Xeromys_myoides_ABTC30709,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Xenuromys_barbatus_ABTC129204,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,13
ENSMUSP00000093758,Waiomys_mamasae_Z20624,ENSMUSG00000036097,ENSMUST00000096053,ENSMUSE00000690002,18,12
