# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/roycroft/original_used_for_analysis-fa/ -f NA --count -o roycroft-stats-2
# Runtime:        03/23/2021 11:15:58
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/roycroft/original_used_for_analysis-fa
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignment-scripts/roycroft-stats-2-fNA-seq20-site50
# --count set:            Will not output sequences.
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignment-scripts/roycroft-stats-2-fNA-seq20-site50/aln-stats-fNA-seq20-site50.tab
# ----------------
# 03.23.2021 | 11:15:58 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites
CCDS195961Mm106chr5.fa	38	125	106.15789473684211	38	0	10	0	0	125	124
CCDS571121Mm106chr17.fa	38	989	951.9473684210526	38	0	0	196	0	198	198
CCDS222531Mm106chr8.fa	38	285	255.02631578947367	38	0	5	0	0	285	284
CCDS495171Mm106chr14.fa	38	513	464.13157894736844	38	0	1	47	0	300	300
CCDS223031Mm106chr8.fa	38	2397	2257.157894736842	38	0	2	325	0	784	784
CCDS573051Mm106chr4.fa	38	29	27.473684210526315	0	2	2	0	0	29	29
CCDS483911Mm106chr1.fa	38	256	234.97368421052633	38	0	4	26	0	164	164
CCDS272031Mm106chr14.fa	38	420	396.44736842105266	38	0	0	63	0	129	129
CCDS272161Mm106chr14.fa	38	74	64.15789473684211	38	0	9	0	0	74	74
CCDS226761Mm106chr8.fa	38	177	168.05263157894737	36	1	3	69	0	56	55
CCDS518111Mm106chr6.fa	38	240	161.52631578947367	36	1	28	0	0	215	175
CCDS384351Mm106chr3.fa	38	109	106.52631578947368	25	3	3	62	0	23	23
CCDS253661Mm106chr11.fa	38	103	100.8157894736842	34	2	1	19	0	15	15
CCDS224971Mm106chr8.fa	38	206	176.1578947368421	38	0	14	0	0	206	204
CCDS301091Mm106chrX.fa	38	287	251.10526315789474	38	0	8	11	1	230	228
CCDS300591Mm106chrX.fa	38	236	213.89473684210526	38	0	7	22	0	132	132
CCDS253731Mm106chr11.fa	38	358	323.4736842105263	38	0	7	50	0	182	182
CCDS229281Mm106chr9.fa	38	601	564.2105263157895	38	0	1	51	0	181	180
CCDS286331Mm106chr17.fa	38	618	436.1578947368421	38	0	26	0	0	577	552
CCDS217981Mm106chr7.fa	38	405	341.0263157894737	38	0	9	10	0	380	370
CCDS299761Mm106chrX.fa	38	242	187.39473684210526	38	0	16	0	0	242	241
CCDS380901Mm106chr2.fa	38	1218	1130.7105263157894	38	0	2	165	0	426	413
CCDS356651Mm106chr1.fa	38	230	211.39473684210526	38	0	3	41	0	86	86
CCDS295291Mm106chr19.fa	38	191	170.3684210526316	38	0	5	20	0	135	135
CCDS219161Mm106chr7.fa	38	244	225.89473684210526	38	0	6	6	0	191	191
CCDS358521Mm106chr10.fa	38	104	91.94736842105263	38	0	7	0	0	83	83
CCDS358471Mm106chr10.fa	38	60	57.1578947368421	34	2	1	6	0	27	27
CCDS370921Mm106chr15.fa	38	160	134.81578947368422	38	0	12	9	0	135	135
CCDS243971Mm106chr11.fa	38	49	39.421052631578945	38	0	15	0	0	38	38
CCDS811561Mm106chrX.fa	38	143	110.71052631578948	36	1	12	0	0	118	106
CCDS515491Mm106chr5.fa	38	165	157.94736842105263	38	0	2	0	0	37	37
CCDS197771Mm106chr5.fa	38	57	56.026315789473685	34	1	1	13	0	10	10
CCDS527711Mm106chr9.fa	38	96	69.0	38	0	19	0	0	96	96
CCDS149861Mm106chr1.fa	38	339	325.05263157894734	38	0	0	98	0	68	68
CCDS237091Mm106chr10.fa	38	452	428.63157894736844	38	0	2	46	0	230	229
CCDS195811Mm106chr5.fa	38	197	177.05263157894737	38	0	5	25	0	98	96
CCDS222441Mm106chr8.fa	38	191	172.71052631578948	38	0	2	26	0	51	37
CCDS266841Mm106chr13.fa	38	533	486.63157894736844	38	0	2	44	0	256	253
CCDS223141Mm106chr8.fa	38	42	37.578947368421055	11	5	4	0	0	42	42
CCDS169531Mm106chr2.fa	38	483	415.6578947368421	38	0	4	89	0	235	209
CCDS383361Mm106chr2.fa	38	666	585.8684210526316	38	0	6	69	0	363	362
CCDS519561Mm106chr6.fa	38	218	170.31578947368422	38	0	21	0	0	142	130
CCDS289441Mm106chr17.fa	38	256	216.68421052631578	38	0	12	5	0	215	214
CCDS295512Mm106chr19.fa	38	201	194.23684210526315	38	0	1	39	0	36	36
CCDS276841Mm106chr15.fa	38	58	51.23684210526316	36	1	6	0	0	58	58
CCDS483861Mm106chr1.fa	38	560	507.1578947368421	38	0	4	17	0	502	502
CCDS227311Mm106chr8.fa	38	105	89.8157894736842	38	0	10	0	0	76	76
CCDS247181Mm106chr11.fa	38	347	335.6842105263158	38	0	0	74	0	46	45
CCDS409831Mm106chrX.fa	38	278	244.97368421052633	38	0	6	0	0	255	255
CCDS226611Mm106chr8.fa	38	137	120.05263157894737	38	0	9	12	0	107	107
CCDS360801Mm106chr10.fa	38	29	23.42105263157895	25	4	10	0	0	29	29
CCDS199891Mm106chr6.fa	38	293	257.5	38	0	7	36	0	154	153
CCDS299611Mm106chrX.fa	38	156	113.73684210526316	38	0	20	0	0	156	156
CCDS380871Mm106chr2.fa	38	139	123.65789473684211	38	0	6	26	0	47	44
CCDS357221Mm106chr1.fa	38	125	89.60526315789474	36	1	20	0	0	125	123
CCDS159092Mm106chr2.fa	38	134	123.71052631578948	38	0	3	11	0	42	40
CCDS493291Mm106chr13.fa	38	253	237.76315789473685	38	0	2	25	0	98	98
CCDS364001Mm106chr12.fa	38	196	187.6315789473684	38	0	2	18	0	89	89
CCDS192151Mm106chr5.fa	38	391	326.92105263157896	38	0	8	22	0	199	174
CCDS193451Mm106chr5.fa	38	338	311.7631578947368	38	0	2	0	0	338	338
CCDS298031Mm106chr19.fa	38	537	489.3421052631579	38	0	1	58	0	245	238
CCDS704271Mm106chr13.fa	38	51	41.26315789473684	34	1	9	0	0	51	51
CCDS245451Mm106chr11.fa	38	817	663.578947368421	38	0	16	74	0	553	511
CCDS290101Mm106chr17.fa	38	157	138.73684210526315	38	0	6	19	0	125	125
CCDS290051Mm106chr17.fa	38	475	405.6578947368421	38	0	8	14	0	376	372
CCDS149911Mm106chr1.fa	38	59	54.26315789473684	21	4	3	0	0	59	59
CCDS160491Mm106chr2.fa	38	269	266.05263157894734	38	0	0	76	0	29	29
CCDS219011Mm106chr7.fa	38	365	323.55263157894734	38	0	6	0	0	314	313
CCDS161191Mm106chr2.fa	38	338	313.44736842105266	38	0	1	25	0	200	200
CCDS218511Mm106chr7.fa	38	168	138.8684210526316	38	0	11	0	0	168	163
CCDS387601Mm106chr4.fa	38	800	757.2368421052631	38	0	0	286	0	208	204
CCDS167601Mm106chr2.fa	38	404	339.44736842105266	38	0	9	0	0	310	295
CCDS495841Mm106chr15.fa	38	785	738.7368421052631	38	0	1	104	0	282	282
CCDS191191Mm106chr5.fa	38	829	762.7894736842105	38	0	1	112	0	374	373
CCDS495911Mm106chr15.fa	38	336	267.2894736842105	36	1	12	0	0	336	309
CCDS266672Mm106chr13.fa	38	799	783.078947368421	38	0	0	323	0	102	100
CCDS302121Mm106chrX.fa	38	200	170.73684210526315	38	0	11	0	0	184	184
CCDS303421Mm106chrX.fa	38	204	183.05263157894737	38	0	7	11	0	179	179
CCDS404811Mm106chr8.fa	38	62	57.0	33	2	3	0	0	62	62
CCDS241591Mm106chr10.fa	38	375	357.1842105263158	38	0	1	58	0	95	94
CCDS237871Mm106chr10.fa	38	381	343.5	38	0	6	36	0	211	211
CCDS516521Mm106chr5.fa	38	582	546.7894736842105	38	0	3	0	0	565	565
CCDS369401Mm106chr14.fa	38	429	382.6842105263158	38	0	6	15	0	310	310
CCDS374891Mm106chr17.fa	38	202	173.97368421052633	38	0	10	8	0	121	121
CCDS369551Mm106chr14.fa	38	152	144.23684210526315	34	2	3	26	0	102	102
CCDS571801Mm106chr2.fa	38	24	21.81578947368421	7	6	3	0	0	24	24
CCDS403151Mm106chr8.fa	38	630	601.4736842105264	38	0	0	215	0	90	79
CCDS799841Mm106chr3.fa	38	743	660.0263157894736	38	0	4	48	0	424	419
CCDS402451Mm106chr8.fa	38	479	325.0	38	0	31	0	0	344	312
CCDS212471Mm106chr7.fa	38	215	168.78947368421052	38	0	15	2	0	184	182
CCDS213171Mm106chr7.fa	38	83	82.10526315789474	34	2	1	17	0	1	1
CCDS217321Mm106chr7.fa	38	321	294.1842105263158	38	0	4	38	0	171	169
CCDS216621Mm106chr7.fa	38	23	18.026315789473685	18	3	10	0	0	23	23
CCDS199341Mm106chr6.fa	38	512	486.5	38	0	2	25	0	396	396
CCDS269841Mm106chr14.fa	38	41	27.657894736842106	31	2	20	0	0	41	41
CCDS272981Mm106chr14.fa	38	692	608.2894736842105	35	1	8	0	0	692	690
CCDS229821Mm106chr9.fa	38	139	109.89473684210526	38	0	16	12	0	116	108
CCDS370141Mm106chr14.fa	38	32	30.31578947368421	21	3	2	0	0	32	32
CCDS370011Mm106chr14.fa	38	1014	929.421052631579	38	0	0	131	0	347	341
CCDS198031Mm106chr5.fa	38	110	98.65789473684211	38	0	6	0	0	66	66
CCDS265541Mm106chr13.fa	38	71	64.15789473684211	36	1	5	0	0	71	71
CCDS283391Mm106chr16.fa	38	262	222.71052631578948	38	0	12	0	0	223	223
CCDS265411Mm106chr13.fa	38	184	177.76315789473685	36	1	2	51	0	53	53
CCDS254391Mm106chr11.fa	38	143	123.78947368421052	38	0	9	10	0	85	85
CCDS154341Mm106chr1.fa	38	405	357.10526315789474	38	0	13	64	0	180	179
CCDS155641Mm106chr1.fa	38	1230	1140.3157894736842	38	0	0	168	0	514	499
CCDS714291Mm106chr4.fa	38	20	19.473684210526315	3	1	1	0	0	0	0
CCDS391031Mm106chr5.fa	38	66	53.78947368421053	34	1	17	0	0	66	66
CCDS390531Mm106chr5.fa	38	142	120.21052631578948	36	1	10	0	1	126	126
CCDS406382Mm106chr9.fa	38	586	525.921052631579	38	0	2	20	0	475	471
CCDS400981Mm106chr7.fa	38	41	40.76315789473684	10	8	1	19	0	0	0
CCDS484951Mm106chr10.fa	38	32	30.526315789473685	22	4	3	4	0	12	12
CCDS290361Mm106chr18.fa	38	424	372.3157894736842	38	0	5	53	0	247	242
CCDS175261Mm106chr3.fa	38	592	551.3421052631579	38	0	1	94	0	226	226
CCDS259011Mm106chr12.fa	38	388	379.55263157894734	38	0	0	107	0	48	48
CCDS176971Mm106chr3.fa	38	794	777.3421052631579	38	0	1	282	0	126	126
CCDS361101Mm106chr11.fa	38	4286	3325.342105263158	38	0	15	160	0	2904	2754
CCDS220241Mm106chr7.fa	38	227	203.21052631578948	38	0	5	22	0	176	175
CCDS379031Mm106chr19.fa	38	294	289.3157894736842	36	1	0	129	0	25	25
CCDS365851Mm106chr13.fa	38	813	734.7105263157895	38	0	1	79	0	398	397
CCDS365901Mm106chr13.fa	38	350	327.42105263157896	38	0	4	25	0	276	276
CCDS281711Mm106chr16.fa	38	486	437.8157894736842	38	0	4	30	0	219	219
CCDS256641Mm106chr11.fa	38	297	254.55263157894737	38	0	11	9	0	226	224
CCDS267091Mm106chr13.fa	38	147	120.10526315789474	38	0	13	0	0	147	146
CCDS281641Mm106chr16.fa	38	309	298.6842105263158	38	0	0	41	0	56	56
CCDS411531Mm106chrX.fa	38	603	499.63157894736844	38	0	14	3	0	526	524
CCDS200011Mm106chr6.fa	38	147	141.5	38	0	1	22	0	24	24
CCDS178191Mm106chr3.fa	38	363	349.9736842105263	38	0	2	0	0	104	104
CCDS201511Mm106chr6.fa	38	335	298.1842105263158	38	0	6	0	0	246	245
CCDS373451Mm106chr16.fa	38	352	328.3157894736842	38	0	0	44	0	76	70
CCDS400251Mm106chr7.fa	38	992	817.1578947368421	38	0	14	109	0	765	761
CCDS206781Mm106chr6.fa	38	243	211.52631578947367	38	0	10	0	0	243	242
CCDS188191Mm106chr4.fa	38	77	54.63157894736842	33	1	14	0	2	77	75
CCDS250381Mm106chr11.fa	38	56	56.0	19	5	0	23	0	0	0
CCDS494141Mm106chr14.fa	38	443	408.0263157894737	38	0	2	63	0	191	189
CCDS235771Mm106chr9.fa	38	78	55.28947368421053	36	1	26	0	0	78	63
CCDS496411Mm106chr15.fa	38	25	19.263157894736842	26	3	11	0	0	25	25
CCDS234271Mm106chr9.fa	38	265	255.39473684210526	38	0	1	62	0	60	60
CCDS399131Mm106chr7.fa	38	1071	727.7894736842105	31	1	14	0	1	1071	1055
CCDS285781Mm106chr17.fa	38	420	346.57894736842104	38	0	11	0	0	385	379
CCDS273151Mm106chr14.fa	38	429	406.57894736842104	38	0	2	56	0	288	287
CCDS186971Mm106chr4.fa	38	145	127.71052631578948	38	0	10	0	1	145	145
CCDS273001Mm106chr14.fa	38	198	147.21052631578948	38	0	22	13	1	174	149
CCDS242891Mm106chr10.fa	38	48	46.44736842105263	11	3	3	17	0	15	15
CCDS231521Mm106chr9.fa	38	177	174.28947368421052	38	0	1	30	0	5	5
CCDS287301Mm106chr17.fa	38	37	34.078947368421055	29	3	3	0	0	37	37
CCDS252701Mm106chr11.fa	38	203	183.18421052631578	38	0	5	9	0	83	83
CCDS185261Mm106chr4.fa	38	1010	899.921052631579	38	0	4	108	0	592	592
CCDS252651Mm106chr11.fa	38	643	618.3157894736842	38	0	0	127	0	240	239
CCDS249791Mm106chr11.fa	38	604	544.3684210526316	38	0	3	48	0	374	360
CCDS204991Mm106chr6.fa	38	368	324.5263157894737	38	0	5	3	0	224	217
CCDS158811Mm106chr2.fa	38	89	75.15789473684211	38	0	13	0	0	67	67
CCDS375111Mm106chr17.fa	38	204	183.55263157894737	38	0	5	17	0	117	117
CCDS499241Mm106chr16.fa	38	99	97.13157894736842	36	1	0	14	0	9	9
CCDS371841Mm106chr15.fa	38	814	759.5263157894736	38	0	0	109	0	282	278
CCDS180531Mm106chr4.fa	38	23	21.0	20	5	3	0	0	23	23
CCDS271481Mm106chr14.fa	38	979	934.2368421052631	38	0	0	158	0	306	306
CCDS181031Mm106chr4.fa	38	792	721.0526315789474	38	0	1	130	0	333	330
CCDS496491Mm106chr15.fa	38	66	60.63157894736842	38	0	6	4	0	36	36
CCDS489311Mm106chr11.fa	38	44	38.31578947368421	34	2	9	0	0	30	30
CCDS183621Mm106chr4.fa	38	103	79.39473684210526	38	0	18	0	0	103	103
CCDS230821Mm106chr9.fa	38	361	340.1842105263158	38	0	1	44	0	148	145
CCDS273081Mm106chr14.fa	38	743	689.7105263157895	38	0	3	114	0	359	348
CCDS499311Mm106chr17.fa	38	245	187.8421052631579	36	1	15	0	0	245	243
CCDS268141Mm106chr14.fa	38	188	169.10526315789474	38	0	3	10	0	110	107
CCDS252781Mm106chr11.fa	38	252	250.57894736842104	38	0	0	104	0	20	20
CCDS261551Mm106chr12.fa	38	332	298.55263157894734	38	0	1	47	0	73	63
CCDS233331Mm106chr9.fa	38	283	254.97368421052633	38	0	7	4	0	166	164
CCDS249711Mm106chr11.fa	38	518	474.44736842105266	38	0	1	88	0	255	254
CCDS722891Mm106chr9.fa	38	101	90.52631578947368	36	1	9	0	0	78	78
CCDS249641Mm106chr11.fa	38	66	61.68421052631579	38	0	2	4	0	24	23
CCDS159511Mm106chr2.fa	38	101	95.8157894736842	38	0	1	7	0	31	30
CCDS220191Mm106chr7.fa	38	214	193.52631578947367	38	0	8	20	0	114	114
CCDS294221Mm106chr19.fa	38	310	280.94736842105266	38	0	4	24	0	152	150
CCDS294371Mm106chr19.fa	38	68	67.97368421052632	4	2	0	62	0	0	0
CCDS359591Mm106chr10.fa	38	978	867.7894736842105	38	0	6	162	0	488	482
CCDS205491Mm106chr6.fa	38	112	102.86842105263158	38	0	5	7	0	79	79
CCDS371991Mm106chr15.fa	38	101	80.65789473684211	38	0	17	0	0	101	101
CCDS506061Mm106chr2.fa	38	589	539.2105263157895	38	0	4	60	0	325	325
CCDS271551Mm106chr14.fa	38	155	132.71052631578948	38	0	8	0	0	97	97
CCDS236461Mm106chr9.fa	38	267	246.6315789473684	38	0	3	18	0	108	108
CCDS718211Mm106chr6.fa	38	1094	982.8947368421053	38	0	2	177	0	539	534
CCDS265491Mm106chr13.fa	38	349	301.4736842105263	38	0	8	17	0	218	214
CCDS254311Mm106chr11.fa	38	453	365.10526315789474	38	0	15	11	0	355	352
CCDS254241Mm106chr11.fa	38	526	508.6578947368421	38	0	2	0	0	133	133
CCDS363501Mm106chr11.fa	38	245	190.68421052631578	31	1	8	0	1	245	240
CCDS202601Mm106chr6.fa	38	435	396.7368421052632	38	0	3	56	0	208	202
CCDS179871Mm106chr4.fa	38	535	524.921052631579	38	0	0	124	0	98	98
CCDS363451Mm106chr11.fa	38	45	34.13157894736842	32	2	19	0	0	45	45
CCDS391831Mm106chr5.fa	38	70	62.31578947368421	36	1	5	0	0	54	53
CCDS207151Mm106chr6.fa	38	254	244.1315789473684	38	0	1	0	0	87	87
CCDS206451Mm106chr6.fa	38	130	115.05263157894737	38	0	4	0	0	104	104
CCDS401481Mm106chr7.fa	38	117	108.23684210526316	38	0	4	10	0	48	48
CCDS394911Mm106chr6.fa	38	387	337.7894736842105	38	0	5	39	0	284	279
CCDS189741Mm106chr4.fa	38	462	448.92105263157896	38	0	1	85	0	121	118
CCDS188241Mm106chr4.fa	38	274	239.52631578947367	38	0	5	20	0	171	171
CCDS170531Mm106chr2.fa	38	44	32.473684210526315	33	2	19	0	0	44	44
CCDS225352Mm106chr8.fa	38	319	273.9736842105263	38	0	10	0	0	270	270
CCDS176171Mm106chr3.fa	38	42	35.36842105263158	17	5	6	0	0	42	42
CCDS503651Mm106chr19.fa	38	709	628.2368421052631	38	0	3	56	0	406	405
CCDS267011Mm106chr13.fa	38	399	388.94736842105266	38	0	1	75	0	77	76
CCDS397201Mm106chr6.fa	38	848	778.8684210526316	38	0	4	28	0	660	656
CCDS281791Mm106chr16.fa	38	409	392.94736842105266	38	0	2	74	0	146	145
CCDS365981Mm106chr13.fa	38	75	67.52631578947368	38	0	5	6	0	36	36
CCDS153201Mm106chr1.fa	38	75	63.5	35	1	11	11	0	43	43
CCDS152701Mm106chr1.fa	38	148	137.81578947368422	38	0	4	27	0	75	75
CCDS246881Mm106chr11.fa	38	184	153.44736842105263	38	0	11	0	0	184	183
CCDS277141Mm106chr15.fa	38	375	331.3421052631579	38	0	2	6	0	211	208
CCDS277011Mm106chr15.fa	38	36	33.73684210526316	24	2	3	0	0	16	16
CCDS173621Mm106chr3.fa	38	76	58.5	38	0	16	0	0	76	74
CCDS292761Mm106chr18.fa	38	204	198.31578947368422	38	0	2	47	0	55	55
CCDS373581Mm106chr16.fa	38	1099	912.9473684210526	38	0	16	36	0	752	723
CCDS172321Mm106chr3.fa	38	83	73.15789473684211	38	0	9	0	0	83	83
CCDS392321Mm106chr5.fa	38	202	166.44736842105263	38	0	13	17	0	172	171
CCDS214031Mm106chr7.fa	38	573	501.4736842105263	38	0	5	29	0	401	400
CCDS404011Mm106chr8.fa	38	143	132.31578947368422	38	0	5	30	0	40	40
CCDS302921Mm106chrX.fa	38	456	438.60526315789474	38	0	1	92	0	96	96
CCDS191991Mm106chr5.fa	38	295	267.2368421052632	38	0	4	13	0	146	145
CCDS223291Mm106chr8.fa	38	44	31.18421052631579	32	1	18	0	0	44	43
CCDS241511Mm106chr10.fa	38	30	23.710526315789473	29	3	11	0	0	30	30
CCDS210261Mm106chr7.fa	38	200	175.47368421052633	38	0	3	0	0	200	195
CCDS186722Mm106chr4.fa	38	561	440.6842105263158	38	0	17	18	0	410	373
CCDS374941Mm106chr17.fa	38	103	97.21052631578948	36	1	2	7	0	53	53
CCDS513271Mm106chr4.fa	38	118	102.07894736842105	38	0	9	3	0	79	79
CCDS220981Mm106chr8.fa	38	313	299.92105263157896	38	0	1	63	0	83	83
CCDS514331Mm106chr5.fa	38	246	240.97368421052633	38	0	1	54	0	21	20
CCDS403951Mm106chr8.fa	38	210	185.73684210526315	38	0	10	19	0	126	126
CCDS213971Mm106chr7.fa	38	646	574.0263157894736	38	0	5	38	0	506	504
CCDS161241Mm106chr2.fa	38	110	97.94736842105263	34	1	10	0	0	110	110
CCDS164511Mm106chr2.fa	38	321	295.1578947368421	38	0	4	24	0	170	170
CCDS165011Mm106chr2.fa	38	112	98.5	38	0	8	15	0	44	43
CCDS193781Mm106chr5.fa	38	930	887.4736842105264	38	0	1	119	0	302	299
CCDS370091Mm106chr14.fa	38	202	182.73684210526315	38	0	5	28	0	87	86
CCDS198831Mm106chr5.fa	38	49	36.05263157894737	30	1	13	0	0	49	49
CCDS229021Mm106chr9.fa	38	121	100.28947368421052	38	0	13	0	1	121	121
CCDS192281Mm106chr5.fa	38	214	157.55263157894737	32	1	13	0	0	214	207
CCDS272901Mm106chr14.fa	38	557	527.5526315789474	38	0	0	80	0	164	164
CCDS258672Mm106chr12.fa	38	439	423.5263157894737	38	0	1	39	0	131	131
CCDS501031Mm106chr17.fa	38	31	23.657894736842106	31	2	14	0	0	31	31
CCDS195011Mm106chr5.fa	38	324	297.92105263157896	38	0	4	39	0	150	149
CCDS286562Mm106chr17.fa	38	822	669.2894736842105	38	0	16	36	0	636	618
CCDS194511Mm106chr5.fa	38	204	174.6578947368421	38	0	10	0	0	175	175
CCDS378931Mm106chr19.fa	38	472	418.2894736842105	38	0	6	19	0	302	302
CCDS388831Mm106chr4.fa	38	92	87.15789473684211	30	3	2	0	0	92	92
CCDS378861Mm106chr19.fa	38	594	538.8947368421053	38	0	4	0	0	509	507
CCDS497581Mm106chr16.fa	38	350	330.44736842105266	38	0	3	25	0	216	216
CCDS238631Mm106chr10.fa	38	432	380.7631578947368	38	0	5	27	0	307	305
CCDS289591Mm106chr17.fa	38	425	382.39473684210526	38	0	5	35	0	207	207
CCDS355431Mm106chr1.fa	38	38	31.526315789473685	35	1	10	0	0	38	38
CCDS518861Mm106chr6.fa	38	440	372.92105263157896	38	0	10	14	0	305	303
CCDS358372Mm106chr10.fa	38	950	882.2105263157895	38	0	1	117	0	420	413
CCDS482561Mm106chr1.fa	38	48	47.86842105263158	12	6	0	29	0	1	1
CCDS483061Mm106chr1.fa	38	249	212.6315789473684	38	0	9	35	0	160	153
CCDS247051Mm106chr11.fa	38	412	347.0	38	0	12	14	0	335	335
CCDS190741Mm106chr5.fa	38	244	235.78947368421052	38	0	0	54	0	49	49
CCDS191241Mm106chr5.fa	38	280	245.81578947368422	38	0	7	7	0	202	200
CCDS276991Mm106chr15.fa	38	360	246.47368421052633	34	1	18	0	0	360	354
CCDS381571Mm106chr2.fa	38	123	99.42105263157895	38	0	12	0	5	104	104
CCDS360881Mm106chr10.fa	38	893	712.2894736842105	38	0	18	17	1	830	808
CCDS199091Mm106chr6.fa	38	25	23.657894736842106	19	2	2	0	0	25	25
CCDS177222Mm106chr3.fa	38	378	336.5	38	0	2	24	0	276	276
CCDS366481Mm106chr13.fa	38	386	319.07894736842104	38	0	14	7	0	317	315
CCDS529681Mm106chr9.fa	38	50	45.94736842105263	36	1	5	8	0	20	20
CCDS225501Mm106chr8.fa	38	171	130.97368421052633	38	0	22	0	0	171	171
CCDS364081Mm106chr12.fa	38	1504	1304.0263157894738	38	0	5	144	0	759	718
CCDS493341Mm106chr13.fa	38	201	177.31578947368422	38	0	6	3	0	138	137
CCDS224001Mm106chr8.fa	38	117	101.13157894736842	38	0	9	0	0	94	94
CCDS525871Mm106chr8.fa	38	234	204.47368421052633	38	0	7	19	0	120	119
CCDS148411Mm106chr1.fa	38	2461	2177.2894736842104	38	0	2	152	0	1310	1301
CCDS290181Mm106chr17.fa	38	137	123.3157894736842	38	0	6	0	0	113	113
CCDS258841Mm106chr12.fa	38	315	276.39473684210526	38	0	4	11	0	296	294
CCDS245581Mm106chr11.fa	38	288	282.2105263157895	38	0	1	40	0	60	60
CCDS403281Mm106chr8.fa	38	208	168.1578947368421	38	0	16	0	1	208	208
CCDS258911Mm106chr12.fa	38	466	432.8157894736842	38	0	0	47	0	171	171
CCDS485051Mm106chr10.fa	38	61	59.31578947368421	35	1	1	8	0	15	15
CCDS156302Mm106chr1.fa	38	385	309.3421052631579	38	0	9	2	0	367	356
CCDS388941Mm106chr4.fa	38	93	76.8157894736842	38	0	10	0	0	93	93
CCDS251331Mm106chr11.fa	38	313	295.2894736842105	38	0	3	10	2	96	95
CCDS251261Mm106chr11.fa	38	84	77.1842105263158	32	2	3	0	0	84	84
CCDS284661Mm106chr17.fa	38	93	71.94736842105263	35	1	15	0	0	93	93
CCDS284731Mm106chr17.fa	38	193	168.21052631578948	38	0	11	23	0	108	108
CCDS482411Mm106chr1.fa	38	51	49.526315789473685	20	4	1	0	0	5	5
CCDS526211Mm106chr8.fa	38	481	404.1842105263158	38	0	14	7	0	318	313
CCDS408441Mm106chrX.fa	38	185	158.8421052631579	38	0	9	0	0	141	141
CCDS191331Mm106chr5.fa	38	73	71.34210526315789	36	1	0	13	0	11	11
CCDS376471Mm106chr17.fa	38	139	120.02631578947368	38	0	13	0	2	96	96
CCDS699871Mm106chr1.fa	38	146	123.07894736842105	38	0	12	0	0	129	129
CCDS297691Mm106chr19.fa	38	435	359.8157894736842	38	0	11	0	0	352	340
CCDS376521Mm106chr17.fa	38	441	411.6842105263158	38	0	2	24	0	183	183
CCDS269021Mm106chr14.fa	38	595	521.0	38	0	8	21	0	325	313
CCDS355541Mm106chr1.fa	38	613	572.2105263157895	38	0	1	102	0	260	259
CCDS374071Mm106chr16.fa	38	1277	1127.2894736842106	38	0	2	127	0	739	710
CCDS374121Mm106chr16.fa	38	405	338.7631578947368	38	0	16	38	0	252	251
CCDS260431Mm106chr12.fa	38	243	189.28947368421052	38	0	17	0	0	243	224
CCDS260561Mm106chr12.fa	38	90	79.94736842105263	38	0	6	2	0	43	42
CCDS192821Mm106chr5.fa	38	765	736.4736842105264	38	0	1	144	0	116	115
CCDS525901Mm106chr8.fa	38	43	41.73684210526316	25	1	1	0	0	4	4
CCDS262161Mm106chr13.fa	38	98	87.02631578947368	38	0	7	0	0	77	76
CCDS224171Mm106chr8.fa	38	180	163.55263157894737	38	0	6	0	0	180	178
CCDS209692Mm106chr7.fa	38	478	419.94736842105266	38	0	7	8	0	375	375
CCDS248671Mm106chr11.fa	38	598	463.7368421052632	36	1	16	0	1	598	596
CCDS248721Mm106chr11.fa	38	102	91.44736842105263	38	0	4	2	0	42	42
CCDS574761Mm106chr7.fa	38	289	252.76315789473685	38	0	7	0	0	289	289
CCDS149061Mm106chr1.fa	38	283	273.0	38	0	0	65	0	72	72
CCDS237011Mm106chr10.fa	38	409	366.6842105263158	38	0	4	18	0	260	245
CCDS510721Mm106chr3.fa	38	1475	1247.0	38	0	9	29	0	1049	1028
CCDS237141Mm106chr10.fa	38	121	113.86842105263158	38	0	3	20	0	46	45
CCDS484851Mm106chr1.fa	38	27	20.210526315789473	26	3	14	0	0	27	27
CCDS255271Mm106chr11.fa	38	304	262.39473684210526	38	0	8	33	0	170	164
CCDS364931Mm106chr12.fa	38	130	119.73684210526316	38	0	4	30	0	65	65
CCDS282271Mm106chr16.fa	38	619	568.3157894736842	38	0	4	100	0	268	258
CCDS298851Mm106chr19.fa	38	85	70.5	36	1	15	0	0	85	85
CCDS279721Mm106chr16.fa	38	1654	1484.5263157894738	38	0	5	200	0	951	950
CCDS384081Mm106chr3.fa	38	526	497.55263157894734	38	0	2	0	0	119	117
CCDS214141Mm106chr7.fa	38	362	296.94736842105266	38	0	11	0	0	268	250
