target_name,protein_coding,feature_type,chrom,strand,gene_id,gene_start,gene_end,gene_length,transcript_id,transcript_start,transcript_end,transcript_length,protein_id,protein_start,protein_end,protein_length,exon_id,exon_no,exon_start,exon_end,exon_length,matching_sample_count,rat_exon_id
chr1_trid-ENSMUST00000003554_exid-ENSMUSE00001247001,TRUE,CDS,1,-,ENSMUSG00000007122,172209894,172219868,9974,ENSMUST00000003554,172209894,172219868,9974,ENSMUSP00000003554,172210348,172219687,9339,ENSMUSE00001247001,9,172213028,172213128,100,191,ENSRNOE00000065088
chr1_trid-ENSMUST00000003554_exid-ENSMUSE00001266762,TRUE,CDS,1,-,ENSMUSG00000007122,172209894,172219868,9974,ENSMUST00000003554,172209894,172219868,9974,ENSMUSP00000003554,172210348,172219687,9339,ENSMUSE00001266762,8,172213337,172213391,54,180,NA
chr1_trid-ENSMUST00000003818_exid-ENSMUSE00000158178,TRUE,CDS,1,-,ENSMUSG00000003721,121304353,121332589,28236,ENSMUST00000003818,121304353,121328024,23671,ENSMUSP00000003818,121305909,121319837,13928,ENSMUSE00000158178,3,121312201,121312325,124,205,ENSRNOE00000023811
chr1_trid-ENSMUST00000003818_exid-ENSMUSE00000158179,TRUE,CDS,1,-,ENSMUSG00000003721,121304353,121332589,28236,ENSMUST00000003818,121304353,121328024,23671,ENSMUSP00000003818,121305909,121319837,13928,ENSMUSE00000158179,2,121319597,121319840,243,203,ENSRNOE00000023798
chr1_trid-ENSMUST00000003818_exid-ENSMUSE00000342462,TRUE,CDS,1,-,ENSMUSG00000003721,121304353,121332589,28236,ENSMUST00000003818,121304353,121328024,23671,ENSMUSP00000003818,121305909,121319837,13928,ENSMUSE00000342462,6,121305909,121305947,38,NA,ENSRNOE00000023842
chr1_trid-ENSMUST00000003818_exid-ENSMUSE00000868541,FALSE,exon,1,-,ENSMUSG00000003721,121304353,121332589,28236,ENSMUST00000003818,121304353,121328024,23671,NA,NA,NA,NA,ENSMUSE00000868541,1,121327691,121328024,333,1,ENSRNOE00000347307
chr1_trid-ENSMUST00000003818_exid-ENSMUSE00001285926,TRUE,CDS,1,-,ENSMUSG00000003721,121304353,121332589,28236,ENSMUST00000003818,121304353,121328024,23671,ENSMUSP00000003818,121305909,121319837,13928,ENSMUSE00001285926,4,121307140,121307306,166,204,ENSRNOE00000023821
chr1_trid-ENSMUST00000003818_exid-ENSMUSE00001288917,TRUE,CDS,1,-,ENSMUSG00000003721,121304353,121332589,28236,ENSMUST00000003818,121304353,121328024,23671,ENSMUSP00000003818,121305909,121319837,13928,ENSMUSE00001288917,5,121306864,121306963,99,205,ENSRNOE00000023966
chr1_trid-ENSMUST00000004133_exid-ENSMUSE00000160786,TRUE,CDS,1,-,ENSMUSG00000004031,158245269,158356326,111057,ENSMUST00000004133,158245269,158356326,111057,ENSMUSP00000004133,158246201,158295691,49490,ENSMUSE00000160786,4,158266462,158266670,208,204,ENSRNOE00000052826
chr1_trid-ENSMUST00000004133_exid-ENSMUSE00000160787,TRUE,CDS,1,-,ENSMUSG00000004031,158245269,158356326,111057,ENSMUST00000004133,158245269,158356326,111057,ENSMUSP00000004133,158246201,158295691,49490,ENSMUSE00000160787,3,158267830,158268020,190,206,ENSRNOE00000052800
chr1_trid-ENSMUST00000004133_exid-ENSMUSE00000160788,TRUE,CDS,1,-,ENSMUSG00000004031,158245269,158356326,111057,ENSMUST00000004133,158245269,158356326,111057,ENSMUSP00000004133,158246201,158295691,49490,ENSMUSE00000160788,7,158249289,158249511,222,187,ENSRNOE00000052964
chr1_trid-ENSMUST00000004133_exid-ENSMUSE00000160790,TRUE,CDS,1,-,ENSMUSG00000004031,158245269,158356326,111057,ENSMUST00000004133,158245269,158356326,111057,ENSMUSP00000004133,158246201,158295691,49490,ENSMUSE00000160790,5,158254974,158255079,105,201,ENSRNOE00000052874
chr1_trid-ENSMUST00000004133_exid-ENSMUSE00000160792,TRUE,CDS,1,-,ENSMUSG00000004031,158245269,158356326,111057,ENSMUST00000004133,158245269,158356326,111057,ENSMUSP00000004133,158246201,158295691,49490,ENSMUSE00000160792,6,158251240,158251476,236,205,ENSRNOE00000052922
chr1_trid-ENSMUST00000004133_exid-ENSMUSE00000273425,TRUE,CDS,1,-,ENSMUSG00000004031,158245269,158356326,111057,ENSMUST00000004133,158245269,158356326,111057,ENSMUSP00000004133,158246201,158295691,49490,ENSMUSE00000273425,2,158295426,158295694,268,179,ENSRNOE00000333938
chr1_trid-ENSMUST00000004133_exid-ENSMUSE00000376663,TRUE,CDS,1,-,ENSMUSG00000004031,158245269,158356326,111057,ENSMUST00000004133,158245269,158356326,111057,ENSMUSP00000004133,158246201,158295691,49490,ENSMUSE00000376663,8,158246201,158247314,1113,202,ENSRNOE00000515813
chr1_trid-ENSMUST00000004133_exid-ENSMUSE00000456319,FALSE,exon,1,-,ENSMUSG00000004031,158245269,158356326,111057,ENSMUST00000004133,158245269,158356326,111057,NA,NA,NA,NA,ENSMUSE00000456319,1,158355517,158356326,809,18,ENSRNOE00000458434
chr1_trid-ENSMUST00000004565_exid-ENSMUSE00000158585,TRUE,CDS,1,-,ENSMUSG00000004451,119470305,119504794,34489,ENSMUST00000004565,119470305,119504794,34489,ENSMUSP00000004565,119471709,119483604,11895,ENSMUSE00000158585,3,119477915,119478123,208,196,ENSRNOE00000023975
chr1_trid-ENSMUST00000004565_exid-ENSMUSE00000158586,TRUE,CDS,1,-,ENSMUSG00000004451,119470305,119504794,34489,ENSMUST00000004565,119470305,119504794,34489,ENSMUSP00000004565,119471709,119483604,11895,ENSMUSE00000158586,2,119483494,119483607,113,192,NA
chr1_trid-ENSMUST00000004565_exid-ENSMUSE00000158587,TRUE,CDS,1,-,ENSMUSG00000004451,119470305,119504794,34489,ENSMUST00000004565,119470305,119504794,34489,ENSMUSP00000004565,119471709,119483604,11895,ENSMUSE00000158587,4,119475895,119476072,177,205,NA
chr1_trid-ENSMUST00000004565_exid-ENSMUSE00000387414,TRUE,CDS,1,-,ENSMUSG00000004451,119470305,119504794,34489,ENSMUST00000004565,119470305,119504794,34489,ENSMUSP00000004565,119471709,119483604,11895,ENSMUSE00000387414,5,119471709,119471825,116,194,ENSRNOE00000024018
chr1_trid-ENSMUST00000004565_exid-ENSMUSE00000659621,FALSE,exon,1,-,ENSMUSG00000004451,119470305,119504794,34489,ENSMUST00000004565,119470305,119504794,34489,NA,NA,NA,NA,ENSMUSE00000659621,1,119504577,119504794,217,179,NA
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00000157173,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00000157173,6,78122591,78122756,165,208,ENSRNOE00000430391
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00000263728,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00000263728,7,78121578,78121792,214,207,ENSRNOE00000132192
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00000461848,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00000461848,8,78103328,78103574,246,208,ENSRNOE00000132382
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00000474454,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00000474454,5,78132228,78132433,205,202,ENSRNOE00000131811
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00000517879,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00000517879,9,78102804,78102835,31,1,ENSRNOE00000467653
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00000936527,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00000936527,1,78196665,78196749,84,104,ENSRNOE00000490369
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00001272680,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00001272680,3,78193740,78193869,129,205,ENSRNOE00000309014
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00001285313,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00001285313,4,78192442,78192576,134,183,NA
chr1_trid-ENSMUST00000004994_exid-ENSMUSE00001300622,TRUE,CDS,1,-,ENSMUSG00000004872,78101267,78197134,95867,ENSMUST00000004994,78101267,78196838,95571,ENSMUSP00000004994,78102804,78196746,93942,ENSMUSE00001300622,2,78195251,78195486,235,206,ENSRNOE00000130704
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00000160341,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00000160341,6,173344320,173344490,170,188,ENSRNOE00000031960
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00000160343,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00000160343,7,173341669,173341759,90,191,ENSRNOE00000032021
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00000381462,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00000381462,1,173367413,173367494,81,143,ENSRNOE00000574524
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00000658669,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00000658669,10,173337024,173337139,115,193,ENSRNOE00000268279
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00001207390,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00001207390,2,173349022,173349123,101,114,ENSRNOE00000517620
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00001227651,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00001227651,5,173344920,173345057,137,199,ENSRNOE00000031906
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00001247174,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00001247174,3,173346422,173346562,140,120,ENSRNOE00000031773
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00001279482,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00001279482,4,173345745,173345897,152,196,ENSRNOE00000031839
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00001288997,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00001288997,8,173341054,173341223,169,190,ENSRNOE00000032091
chr1_trid-ENSMUST00000005470_exid-ENSMUSE00001301672,TRUE,CDS,1,-,ENSMUSG00000005338,173333258,173367695,34437,ENSMUST00000005470,173335987,173367685,31698,ENSMUSP00000005470,173337024,173367491,30467,ENSMUSE00001301672,9,173338020,173338145,125,165,ENSRNOE00000032160
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00000161571,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00000161571,5,171220805,171220906,101,179,ENSRNOE00000032314
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00000161573,FALSE,exon,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,NA,NA,NA,NA,ENSMUSE00000161573,1,171222375,171222514,139,188,NA
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00000161579,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00000161579,4,171221168,171221260,92,145,ENSRNOE00000032255
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00001219935,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00001219935,7,171220301,171220423,122,143,ENSRNOE00000032447
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00001220994,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00001220994,3,171221572,171221639,67,146,ENSRNOE00000032201
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00001225791,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00001225791,9,171219794,171219896,102,151,ENSRNOE00000032570
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00001265100,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00001265100,2,171221904,171222018,114,173,ENSRNOE00000261357
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00001270925,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00001270925,8,171220109,171220185,76,138,ENSRNOE00000032506
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00001290564,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00001290564,6,171220547,171220652,105,150,ENSRNOE00000032386
chr1_trid-ENSMUST00000005817_exid-ENSMUSE00001337724,TRUE,CDS,1,-,ENSMUSG00000005674,171216011,171222514,6503,ENSMUST00000005817,171216011,171222514,6503,ENSMUSP00000005817,171219524,171222015,2491,ENSMUSE00001337724,10,171219524,171219660,136,82,ENSRNOE00000032625
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00000472882,FALSE,exon,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,NA,NA,NA,NA,ENSMUSE00000472882,1,171213970,171214173,203,174,NA
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00001190417,TRUE,CDS,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,ENSMUSP00000005820,171214352,171218715,4363,ENSMUSE00001190417,7,171217314,171217430,116,127,NA
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00001205954,TRUE,CDS,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,ENSMUSP00000005820,171214352,171218715,4363,ENSMUSE00001205954,3,171214944,171215074,130,194,ENSRNOE00000031046
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00001216870,TRUE,CDS,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,ENSMUSP00000005820,171214352,171218715,4363,ENSMUSE00001216870,9,171218589,171218715,126,128,ENSRNOE00000463216
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00001258884,TRUE,CDS,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,ENSMUSP00000005820,171214352,171218715,4363,ENSMUSE00001258884,4,171216379,171216548,169,125,ENSRNOE00000031097
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00001266422,TRUE,CDS,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,ENSMUSP00000005820,171214352,171218715,4363,ENSMUSE00001266422,5,171216746,171216885,139,100,ENSRNOE00000031178
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00001292305,TRUE,CDS,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,ENSMUSP00000005820,171214352,171218715,4363,ENSMUSE00001292305,2,171214349,171214485,136,195,NA
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00001307030,TRUE,CDS,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,ENSMUSP00000005820,171214352,171218715,4363,ENSMUSE00001307030,6,171217076,171217221,145,95,ENSRNOE00000569689
chr1_trid-ENSMUST00000005820_exid-ENSMUSE00001307317,TRUE,CDS,1,+,ENSMUSG00000005677,171213970,171220701,6731,ENSMUST00000005820,171213970,171218845,4875,ENSMUSP00000005820,171214352,171218715,4363,ENSMUSE00001307317,8,171217626,171217731,105,96,NA
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000154325,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000154325,21,13148317,13148515,198,206,ENSRNOE00000077729
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000154326,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000154326,19,13150690,13150918,228,199,ENSRNOE00000077262
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000154331,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000154331,16,13156370,13156535,165,194,ENSRNOE00000076700
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000154336,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000154336,15,13160161,13160290,129,207,ENSRNOE00000076528
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000154337,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000154337,17,13152797,13153075,278,208,ENSRNOE00000076869
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000154338,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000154338,18,13152379,13152456,77,129,NA
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000316180,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000316180,22,13146875,13146964,89,197,ENSRNOE00000213242
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000386648,FALSE,exon,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,NA,NA,NA,NA,ENSMUSE00000386648,2,13285969,13286025,56,50,NA
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000402883,FALSE,exon,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,NA,NA,NA,NA,ENSMUSE00000402883,1,13373938,13374083,145,133,NA
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000604544,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000604544,14,13162073,13162288,215,204,ENSRNOE00000076339
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000630753,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000630753,13,13164896,13165102,206,206,ENSRNOE00000076164
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00000735719,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00000735719,23,13142764,13142772,8,205,NA
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001210572,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001210572,4,13221307,13221479,172,196,ENSRNOE00000074653
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001210638,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001210638,9,13180481,13180624,143,182,ENSRNOE00000075448
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001219912,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001219912,5,13190087,13190190,103,172,ENSRNOE00000074812
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001221147,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001221147,3,13224609,13224694,85,196,ENSRNOE00000078374
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001238933,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001238933,8,13181216,13181317,101,188,ENSRNOE00000075312
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001240144,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001240144,11,13174079,13175348,1269,205,ENSRNOE00000075804
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001242679,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001242679,10,13177074,13177221,147,173,ENSRNOE00000075628
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001258368,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001258368,12,13166896,13167106,210,194,ENSRNOE00000075994
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001258696,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001258696,6,13186733,13186910,177,204,ENSRNOE00000074984
chr1_trid-ENSMUST00000006037_exid-ENSMUSE00001261803,TRUE,CDS,1,-,ENSMUSG00000005886,13139105,13374083,234978,ENSMUST00000006037,13142475,13374083,231608,ENSMUSP00000006037,13142764,13224691,81927,ENSMUSE00001261803,7,13184175,13184363,188,163,ENSRNOE00000213346
