# HyPhy output parser
# PYTHON VERSION: 3.9.4
# Script call:    /home/gt156213e/bin/hyphy-interface/hyphy_to_csv.py -i full-coding-fel-pared/ -m fel -o full-coding-fel-pared.csv --overwrite
# Runtime:        02/07/2022 12:54:16
# ----------------
# IO OPTIONS
# Input directory:       full-coding-fel-pared/
# Hyphy model:           fel
# Output file:           full-coding-fel-pared.csv
# --overwrite set:       Overwriting previous output file.
# ----------------
# 02.07.2022 | 12:54:16 Begin parsing Hyphy output...
# Initial alpha      : 0.01
# Total sites tested : 3606027
# Adjusted alpha     : 2.7731350874522015e-09
file,num.sites,num.sites.alpha.ne.beta,num.sites.ps
ENSMUSP00000095255-mafft-cds.filter.json,298,123,0
ENSMUSP00000095276-mafft-cds.filter.json,36,26,0
ENSMUSP00000095316-mafft-cds.filter.json,349,267,2
ENSMUSP00000095270-mafft-cds.filter.json,317,215,0
ENSMUSP00000095329-mafft-cds.filter.json,355,229,0
ENSMUSP00000095346-mafft-cds.filter.json,319,228,1
ENSMUSP00000095383-mafft-cds.filter.json,269,202,0
ENSMUSP00000095379-mafft-cds.filter.json,250,213,2
ENSMUSP00000095385-mafft-cds.filter.json,459,400,2
ENSMUSP00000095420-mafft-cds.filter.json,917,566,2
ENSMUSP00000099891-mafft-cds.filter.json,141,125,2
ENSMUSP00000106479-mafft-cds.filter.json,170,102,0
ENSMUSP00000106564-mafft-cds.filter.json,394,237,1
ENSMUSP00000106620-mafft-cds.filter.json,104,95,0
ENSMUSP00000106734-mafft-cds.filter.json,314,247,10
ENSMUSP00000106789-mafft-cds.filter.json,415,259,0
ENSMUSP00000106874-mafft-cds.filter.json,832,670,4
ENSMUSP00000106861-mafft-cds.filter.json,196,162,2
ENSMUSP00000106895-mafft-cds.filter.json,474,336,2
ENSMUSP00000106945-mafft-cds.filter.json,389,285,0
ENSMUSP00000106947-mafft-cds.filter.json,640,484,2
ENSMUSP00000106917-mafft-cds.filter.json,365,300,1
ENSMUSP00000106920-mafft-cds.filter.json,290,203,0
ENSMUSP00000106999-mafft-cds.filter.json,177,143,0
ENSMUSP00000106983-mafft-cds.filter.json,480,381,3
ENSMUSP00000107008-mafft-cds.filter.json,356,271,5
ENSMUSP00000107017-mafft-cds.filter.json,390,297,5
ENSMUSP00000107060-mafft-cds.filter.json,101,87,0
ENSMUSP00000107150-mafft-cds.filter.json,172,101,0
ENSMUSP00000107047-mafft-cds.filter.json,257,184,1
ENSMUSP00000107245-mafft-cds.filter.json,288,213,0
ENSMUSP00000107490-mafft-cds.filter.json,538,404,0
ENSMUSP00000107544-mafft-cds.filter.json,369,276,0
ENSMUSP00000107656-mafft-cds.filter.json,23,17,0
ENSMUSP00000107661-mafft-cds.filter.json,292,171,0
ENSMUSP00000107851-mafft-cds.filter.json,531,375,1
ENSMUSP00000108189-mafft-cds.filter.json,607,410,0
ENSMUSP00000108202-mafft-cds.filter.json,1582,1263,0
ENSMUSP00000108260-mafft-cds.filter.json,395,335,8
ENSMUSP00000108321-mafft-cds.filter.json,679,485,0
ENSMUSP00000108350-mafft-cds.filter.json,288,228,0
ENSMUSP00000108356-mafft-cds.filter.json,367,296,0
ENSMUSP00000108371-mafft-cds.filter.json,192,76,0
ENSMUSP00000108464-mafft-cds.filter.json,470,369,2
ENSMUSP00000108566-mafft-cds.filter.json,166,153,0
ENSMUSP00000108739-mafft-cds.filter.json,662,478,8
ENSMUSP00000108755-mafft-cds.filter.json,1150,844,6
ENSMUSP00000108815-mafft-cds.filter.json,296,202,0
ENSMUSP00000108861-mafft-cds.filter.json,213,125,0
ENSMUSP00000108895-mafft-cds.filter.json,431,279,1
ENSMUSP00000108934-mafft-cds.filter.json,261,209,2
ENSMUSP00000109084-mafft-cds.filter.json,614,524,1
ENSMUSP00000109140-mafft-cds.filter.json,215,145,1
ENSMUSP00000109197-mafft-cds.filter.json,1308,1099,5
ENSMUSP00000109205-mafft-cds.filter.json,359,239,0
ENSMUSP00000109214-mafft-cds.filter.json,284,209,1
ENSMUSP00000109253-mafft-cds.filter.json,604,479,1
ENSMUSP00000109361-mafft-cds.filter.json,412,293,5
ENSMUSP00000109366-mafft-cds.filter.json,1518,1174,1
ENSMUSP00000109451-mafft-cds.filter.json,224,135,0
ENSMUSP00000109628-mafft-cds.filter.json,184,82,0
ENSMUSP00000109650-mafft-cds.filter.json,226,156,1
ENSMUSP00000109713-mafft-cds.filter.json,49,37,0
ENSMUSP00000109728-mafft-cds.filter.json,340,299,2
ENSMUSP00000109881-mafft-cds.filter.json,626,552,2
ENSMUSP00000109976-mafft-cds.filter.json,199,174,1
ENSMUSP00000110006-mafft-cds.filter.json,849,531,0
ENSMUSP00000110057-mafft-cds.filter.json,670,355,0
ENSMUSP00000110158-mafft-cds.filter.json,346,190,1
ENSMUSP00000110212-mafft-cds.filter.json,217,125,0
ENSMUSP00000110413-mafft-cds.filter.json,77,45,0
ENSMUSP00000110663-mafft-cds.filter.json,197,128,2
ENSMUSP00000110899-mafft-cds.filter.json,471,336,0
ENSMUSP00000110955-mafft-cds.filter.json,322,218,0
ENSMUSP00000112351-mafft-cds.filter.json,102,67,0
ENSMUSP00000112508-mafft-cds.filter.json,981,843,5
ENSMUSP00000112947-mafft-cds.filter.json,31,21,0
ENSMUSP00000113416-mafft-cds.filter.json,116,91,0
ENSMUSP00000114044-mafft-cds.filter.json,485,351,1
ENSMUSP00000113135-mafft-cds.filter.json,216,173,1
ENSMUSP00000113974-mafft-cds.filter.json,642,482,1
ENSMUSP00000112980-mafft-cds.filter.json,138,102,0
ENSMUSP00000112713-mafft-cds.filter.json,859,654,6
ENSMUSP00000112703-mafft-cds.filter.json,242,176,0
ENSMUSP00000112725-mafft-cds.filter.json,538,408,0
ENSMUSP00000113785-mafft-cds.filter.json,494,361,2
ENSMUSP00000113283-mafft-cds.filter.json,1293,932,5
ENSMUSP00000113333-mafft-cds.filter.json,956,636,3
ENSMUSP00000137298-mafft-cds.filter.json,631,497,1
ENSMUSP00000113262-mafft-cds.filter.json,172,119,1
ENSMUSP00000113587-mafft-cds.filter.json,150,96,0
ENSMUSP00000112438-mafft-cds.filter.json,291,215,1
ENSMUSP00000113148-mafft-cds.filter.json,362,278,0
ENSMUSP00000113984-mafft-cds.filter.json,229,194,1
ENSMUSP00000112534-mafft-cds.filter.json,248,156,0
ENSMUSP00000116747-mafft-cds.filter.json,1119,876,15
ENSMUSP00000117616-mafft-cds.filter.json,2057,1636,4
ENSMUSP00000116941-mafft-cds.filter.json,1189,799,1
ENSMUSP00000119939-mafft-cds.filter.json,226,151,0
ENSMUSP00000116706-mafft-cds.filter.json,228,172,0
ENSMUSP00000115558-mafft-cds.filter.json,214,114,0
ENSMUSP00000116763-mafft-cds.filter.json,78,28,0
ENSMUSP00000119210-mafft-cds.filter.json,312,240,3
ENSMUSP00000116492-mafft-cds.filter.json,109,66,0
ENSMUSP00000137867-mafft-cds.filter.json,41,34,0
ENSMUSP00000114649-mafft-cds.filter.json,151,129,0
ENSMUSP00000114297-mafft-cds.filter.json,1349,1050,30
ENSMUSP00000118935-mafft-cds.filter.json,487,410,3
ENSMUSP00000122134-mafft-cds.filter.json,222,105,0
ENSMUSP00000114964-mafft-cds.filter.json,1064,778,9
ENSMUSP00000123430-mafft-cds.filter.json,874,543,3
ENSMUSP00000115772-mafft-cds.filter.json,37,31,0
ENSMUSP00000118179-mafft-cds.filter.json,1075,803,1
ENSMUSP00000119804-mafft-cds.filter.json,1223,814,8
ENSMUSP00000120352-mafft-cds.filter.json,522,432,0
ENSMUSP00000120075-mafft-cds.filter.json,53,45,0
ENSMUSP00000120106-mafft-cds.filter.json,72,59,0
ENSMUSP00000123359-mafft-cds.filter.json,42,32,0
ENSMUSP00000137617-mafft-cds.filter.json,160,122,0
ENSMUSP00000119782-mafft-cds.filter.json,59,39,1
ENSMUSP00000120767-mafft-cds.filter.json,647,489,2
ENSMUSP00000120085-mafft-cds.filter.json,1471,1243,3
ENSMUSP00000138002-mafft-cds.filter.json,636,462,0
ENSMUSP00000123009-mafft-cds.filter.json,139,88,0
ENSMUSP00000118322-mafft-cds.filter.json,840,658,15
ENSMUSP00000120577-mafft-cds.filter.json,406,342,1
ENSMUSP00000115322-mafft-cds.filter.json,463,339,0
ENSMUSP00000114990-mafft-cds.filter.json,119,99,0
ENSMUSP00000123476-mafft-cds.filter.json,537,326,0
ENSMUSP00000116627-mafft-cds.filter.json,259,226,0
ENSMUSP00000137853-mafft-cds.filter.json,48,41,0
ENSMUSP00000117600-mafft-cds.filter.json,274,197,2
ENSMUSP00000123188-mafft-cds.filter.json,127,81,0
ENSMUSP00000138061-mafft-cds.filter.json,431,347,0
ENSMUSP00000121212-mafft-cds.filter.json,252,209,0
ENSMUSP00000114175-mafft-cds.filter.json,357,232,1
ENSMUSP00000121966-mafft-cds.filter.json,103,85,1
ENSMUSP00000136163-mafft-cds.filter.json,667,577,1
ENSMUSP00000121317-mafft-cds.filter.json,662,481,9
ENSMUSP00000119488-mafft-cds.filter.json,371,254,0
ENSMUSP00000119729-mafft-cds.filter.json,450,297,3
ENSMUSP00000117572-mafft-cds.filter.json,173,106,0
ENSMUSP00000122881-mafft-cds.filter.json,673,520,2
ENSMUSP00000123860-mafft-cds.filter.json,112,84,1
ENSMUSP00000125149-mafft-cds.filter.json,45,35,0
ENSMUSP00000124211-mafft-cds.filter.json,192,102,0
ENSMUSP00000124213-mafft-cds.filter.json,579,444,4
ENSMUSP00000124022-mafft-cds.filter.json,1343,1089,1
ENSMUSP00000125623-mafft-cds.filter.json,280,223,2
ENSMUSP00000137669-mafft-cds.filter.json,276,239,1
ENSMUSP00000134769-mafft-cds.filter.json,503,360,1
ENSMUSP00000125086-mafft-cds.filter.json,178,123,0
ENSMUSP00000123787-mafft-cds.filter.json,423,367,4
ENSMUSP00000125278-mafft-cds.filter.json,1621,1178,10
ENSMUSP00000124680-mafft-cds.filter.json,340,267,0
ENSMUSP00000125344-mafft-cds.filter.json,395,309,1
ENSMUSP00000125105-mafft-cds.filter.json,200,164,0
ENSMUSP00000124056-mafft-cds.filter.json,1455,1108,1
ENSMUSP00000128576-mafft-cds.filter.json,206,165,0
ENSMUSP00000124872-mafft-cds.filter.json,118,99,0
ENSMUSP00000124462-mafft-cds.filter.json,1682,1350,19
ENSMUSP00000125638-mafft-cds.filter.json,166,123,0
ENSMUSP00000125491-mafft-cds.filter.json,186,148,0
ENSMUSP00000125268-mafft-cds.filter.json,141,116,0
ENSMUSP00000124151-mafft-cds.filter.json,157,84,0
ENSMUSP00000124756-mafft-cds.filter.json,180,122,1
ENSMUSP00000123803-mafft-cds.filter.json,271,201,2
ENSMUSP00000123924-mafft-cds.filter.json,248,197,0
ENSMUSP00000124053-mafft-cds.filter.json,124,59,0
ENSMUSP00000130738-mafft-cds.filter.json,530,264,0
ENSMUSP00000128056-mafft-cds.filter.json,305,257,2
ENSMUSP00000132099-mafft-cds.filter.json,44,35,0
ENSMUSP00000129680-mafft-cds.filter.json,899,766,5
ENSMUSP00000130078-mafft-cds.filter.json,347,207,0
ENSMUSP00000125903-mafft-cds.filter.json,72,66,1
ENSMUSP00000126383-mafft-cds.filter.json,548,422,3
ENSMUSP00000132673-mafft-cds.filter.json,537,399,7
ENSMUSP00000131406-mafft-cds.filter.json,402,320,0
ENSMUSP00000127580-mafft-cds.filter.json,383,164,0
ENSMUSP00000128314-mafft-cds.filter.json,759,262,0
ENSMUSP00000132688-mafft-cds.filter.json,109,82,0
ENSMUSP00000127598-mafft-cds.filter.json,434,340,0
ENSMUSP00000129828-mafft-cds.filter.json,310,227,1
ENSMUSP00000127903-mafft-cds.filter.json,1074,726,4
ENSMUSP00000129166-mafft-cds.filter.json,540,415,10
ENSMUSP00000129738-mafft-cds.filter.json,1167,1028,0
ENSMUSP00000134253-mafft-cds.filter.json,354,292,0
ENSMUSP00000135703-mafft-cds.filter.json,677,309,0
ENSMUSP00000137523-mafft-cds.filter.json,703,566,3
ENSMUSP00000136190-mafft-cds.filter.json,404,336,1
ENSMUSP00000136354-mafft-cds.filter.json,117,96,0
ENSMUSP00000136378-mafft-cds.filter.json,496,360,0
ENSMUSP00000137503-mafft-cds.filter.json,351,272,1
ENSMUSP00000136621-mafft-cds.filter.json,379,308,4
ENSMUSP00000137616-mafft-cds.filter.json,571,411,0
ENSMUSP00000142130-mafft-cds.filter.json,799,674,2
ENSMUSP00000138049-mafft-cds.filter.json,98,80,3
ENSMUSP00000138308-mafft-cds.filter.json,3965,3310,36
ENSMUSP00000138855-mafft-cds.filter.json,280,212,0
ENSMUSP00000138962-mafft-cds.filter.json,395,284,0
ENSMUSP00000140514-mafft-cds.filter.json,518,437,1
ENSMUSP00000139740-mafft-cds.filter.json,577,473,3
ENSMUSP00000139817-mafft-cds.filter.json,40,34,0
ENSMUSP00000139513-mafft-cds.filter.json,139,106,0
ENSMUSP00000140864-mafft-cds.filter.json,387,287,1
ENSMUSP00000140903-mafft-cds.filter.json,291,89,0
ENSMUSP00000140585-mafft-cds.filter.json,225,111,0
ENSMUSP00000139825-mafft-cds.filter.json,1212,854,16
ENSMUSP00000140224-mafft-cds.filter.json,1636,983,3
ENSMUSP00000140597-mafft-cds.filter.json,801,589,2
ENSMUSP00000139638-mafft-cds.filter.json,377,294,1
ENSMUSP00000140843-mafft-cds.filter.json,164,125,0
ENSMUSP00000140812-mafft-cds.filter.json,173,116,0
ENSMUSP00000139610-mafft-cds.filter.json,958,702,0
ENSMUSP00000139836-mafft-cds.filter.json,20,11,0
ENSMUSP00000141191-mafft-cds.filter.json,340,275,1
ENSMUSP00000139823-mafft-cds.filter.json,63,53,0
ENSMUSP00000140896-mafft-cds.filter.json,273,236,5
ENSMUSP00000140937-mafft-cds.filter.json,1872,1311,11
ENSMUSP00000140950-mafft-cds.filter.json,68,32,0
ENSMUSP00000140801-mafft-cds.filter.json,177,89,0
ENSMUSP00000140913-mafft-cds.filter.json,355,281,2
ENSMUSP00000140213-mafft-cds.filter.json,396,268,0
ENSMUSP00000141133-mafft-cds.filter.json,230,181,0
ENSMUSP00000139955-mafft-cds.filter.json,1058,724,9
ENSMUSP00000140941-mafft-cds.filter.json,125,90,0
ENSMUSP00000140443-mafft-cds.filter.json,555,377,0
ENSMUSP00000140091-mafft-cds.filter.json,558,407,2
ENSMUSP00000141088-mafft-cds.filter.json,104,89,0
ENSMUSP00000139453-mafft-cds.filter.json,93,74,0
ENSMUSP00000140392-mafft-cds.filter.json,155,117,0
ENSMUSP00000140593-mafft-cds.filter.json,1083,793,2
ENSMUSP00000139640-mafft-cds.filter.json,831,618,10
ENSMUSP00000140670-mafft-cds.filter.json,720,502,1
ENSMUSP00000140122-mafft-cds.filter.json,73,60,0
ENSMUSP00000140059-mafft-cds.filter.json,103,73,0
ENSMUSP00000139641-mafft-cds.filter.json,724,529,8
ENSMUSP00000140050-mafft-cds.filter.json,125,113,1
ENSMUSP00000141103-mafft-cds.filter.json,251,200,2
ENSMUSP00000140106-mafft-cds.filter.json,288,167,0
ENSMUSP00000140818-mafft-cds.filter.json,133,102,0
ENSMUSP00000140761-mafft-cds.filter.json,447,362,1
ENSMUSP00000139410-mafft-cds.filter.json,299,219,1
ENSMUSP00000140322-mafft-cds.filter.json,1891,1368,13
ENSMUSP00000139519-mafft-cds.filter.json,507,294,2
ENSMUSP00000140250-mafft-cds.filter.json,411,247,2
ENSMUSP00000140783-mafft-cds.filter.json,201,161,3
ENSMUSP00000139645-mafft-cds.filter.json,258,108,0
ENSMUSP00000142284-mafft-cds.filter.json,734,612,6
ENSMUSP00000141731-mafft-cds.filter.json,403,317,2
ENSMUSP00000141553-mafft-cds.filter.json,1131,836,7
ENSMUSP00000141564-mafft-cds.filter.json,928,788,2
ENSMUSP00000141665-mafft-cds.filter.json,1027,661,14
ENSMUSP00000142054-mafft-cds.filter.json,335,208,0
ENSMUSP00000141495-mafft-cds.filter.json,374,284,6
ENSMUSP00000141463-mafft-cds.filter.json,207,140,0
ENSMUSP00000141891-mafft-cds.filter.json,406,296,6
ENSMUSP00000141771-mafft-cds.filter.json,162,141,0
ENSMUSP00000141530-mafft-cds.filter.json,247,173,1
ENSMUSP00000141740-mafft-cds.filter.json,455,356,1
ENSMUSP00000142307-mafft-cds.filter.json,1168,911,2
ENSMUSP00000142301-mafft-cds.filter.json,234,178,1
ENSMUSP00000141443-mafft-cds.filter.json,610,489,5
ENSMUSP00000141608-mafft-cds.filter.json,582,420,3
ENSMUSP00000142124-mafft-cds.filter.json,45,15,0
ENSMUSP00000142149-mafft-cds.filter.json,270,199,11
ENSMUSP00000142175-mafft-cds.filter.json,500,453,9
ENSMUSP00000141218-mafft-cds.filter.json,92,65,0
ENSMUSP00000142070-mafft-cds.filter.json,100,84,1
ENSMUSP00000148015-mafft-cds.filter.json,111,73,0
ENSMUSP00000148801-mafft-cds.filter.json,808,689,4
ENSMUSP00000148643-mafft-cds.filter.json,357,293,1
ENSMUSP00000148469-mafft-cds.filter.json,1476,1069,6
ENSMUSP00000148638-mafft-cds.filter.json,707,505,0
ENSMUSP00000151129-mafft-cds.filter.json,375,284,3
ENSMUSP00000157371-mafft-cds.filter.json,800,643,7
ENSMUSP00000159147-mafft-cds.filter.json,742,516,2
ENSMUSP00000159120-mafft-cds.filter.json,634,526,0
ENSMUSP00000000299-mafft-cds.filter.json,460,394,5
ENSMUSP00000000384-mafft-cds.filter.json,742,521,3
ENSMUSP00000000445-mafft-cds.filter.json,167,133,1
ENSMUSP00000000727-mafft-cds.filter.json,174,144,5
ENSMUSP00000001147-mafft-cds.filter.json,626,527,15
ENSMUSP00000001181-mafft-cds.filter.json,775,613,15
ENSMUSP00000001183-mafft-cds.filter.json,294,252,1
ENSMUSP00000001712-mafft-cds.filter.json,1400,1120,3
ENSMUSP00000001713-mafft-cds.filter.json,212,190,0
ENSMUSP00000001834-mafft-cds.filter.json,385,299,1
ENSMUSP00000001836-mafft-cds.filter.json,321,272,0
ENSMUSP00000001716-mafft-cds.filter.json,58,52,0
ENSMUSP00000003154-mafft-cds.filter.json,164,133,5
ENSMUSP00000003312-mafft-cds.filter.json,148,112,3
ENSMUSP00000003310-mafft-cds.filter.json,2903,2126,0
ENSMUSP00000003436-mafft-cds.filter.json,197,163,1
ENSMUSP00000003438-mafft-cds.filter.json,208,178,9
ENSMUSP00000003843-mafft-cds.filter.json,498,344,0
ENSMUSP00000004470-mafft-cds.filter.json,1502,1233,4
ENSMUSP00000004786-mafft-cds.filter.json,169,140,5
ENSMUSP00000005057-mafft-cds.filter.json,485,397,18
ENSMUSP00000005064-mafft-cds.filter.json,347,282,10
ENSMUSP00000005067-mafft-cds.filter.json,165,134,3
ENSMUSP00000005490-mafft-cds.filter.json,409,312,1
ENSMUSP00000005488-mafft-cds.filter.json,125,102,2
ENSMUSP00000005825-mafft-cds.filter.json,1123,847,5
ENSMUSP00000006911-mafft-cds.filter.json,239,153,0
ENSMUSP00000006914-mafft-cds.filter.json,258,210,0
ENSMUSP00000006915-mafft-cds.filter.json,188,154,1
ENSMUSP00000006949-mafft-cds.filter.json,340,270,3
ENSMUSP00000009214-mafft-cds.filter.json,66,56,0
ENSMUSP00000009435-mafft-cds.filter.json,36,30,1
ENSMUSP00000009789-mafft-cds.filter.json,212,149,0
ENSMUSP00000009790-mafft-cds.filter.json,193,105,0
ENSMUSP00000009798-mafft-cds.filter.json,349,289,2
ENSMUSP00000013970-mafft-cds.filter.json,322,258,2
ENSMUSP00000014642-mafft-cds.filter.json,866,579,10
ENSMUSP00000015346-mafft-cds.filter.json,123,76,0
ENSMUSP00000015449-mafft-cds.filter.json,720,585,0
ENSMUSP00000015456-mafft-cds.filter.json,107,93,1
ENSMUSP00000015901-mafft-cds.filter.json,208,144,0
ENSMUSP00000016033-mafft-cds.filter.json,288,136,0
ENSMUSP00000016034-mafft-cds.filter.json,233,200,1
ENSMUSP00000019611-mafft-cds.filter.json,534,429,0
ENSMUSP00000019708-mafft-cds.filter.json,271,219,5
ENSMUSP00000019896-mafft-cds.filter.json,167,140,2
ENSMUSP00000019907-mafft-cds.filter.json,377,307,0
ENSMUSP00000019906-mafft-cds.filter.json,44,37,0
ENSMUSP00000019908-mafft-cds.filter.json,132,89,0
ENSMUSP00000019909-mafft-cds.filter.json,115,98,1
ENSMUSP00000019911-mafft-cds.filter.json,434,406,39
ENSMUSP00000019913-mafft-cds.filter.json,386,277,1
ENSMUSP00000019917-mafft-cds.filter.json,147,104,0
ENSMUSP00000019920-mafft-cds.filter.json,326,228,0
ENSMUSP00000019924-mafft-cds.filter.json,81,57,0
ENSMUSP00000019927-mafft-cds.filter.json,268,197,0
ENSMUSP00000019929-mafft-cds.filter.json,349,284,1
ENSMUSP00000019937-mafft-cds.filter.json,384,270,0
ENSMUSP00000019938-mafft-cds.filter.json,220,150,0
ENSMUSP00000019942-mafft-cds.filter.json,90,75,0
ENSMUSP00000019950-mafft-cds.filter.json,270,230,0
ENSMUSP00000019965-mafft-cds.filter.json,352,302,1
ENSMUSP00000019974-mafft-cds.filter.json,174,143,0
ENSMUSP00000019975-mafft-cds.filter.json,345,272,0
ENSMUSP00000019977-mafft-cds.filter.json,107,97,0
ENSMUSP00000019987-mafft-cds.filter.json,381,309,0
ENSMUSP00000019991-mafft-cds.filter.json,326,272,2
ENSMUSP00000019992-mafft-cds.filter.json,858,695,2
ENSMUSP00000019997-mafft-cds.filter.json,556,464,2
ENSMUSP00000019998-mafft-cds.filter.json,46,36,0
ENSMUSP00000020000-mafft-cds.filter.json,45,37,0
ENSMUSP00000020003-mafft-cds.filter.json,796,654,0
ENSMUSP00000020012-mafft-cds.filter.json,370,324,2
ENSMUSP00000020016-mafft-cds.filter.json,61,53,0
ENSMUSP00000020022-mafft-cds.filter.json,219,178,1
ENSMUSP00000020024-mafft-cds.filter.json,97,45,0
ENSMUSP00000020027-mafft-cds.filter.json,305,231,1
ENSMUSP00000020040-mafft-cds.filter.json,125,108,0
ENSMUSP00000020057-mafft-cds.filter.json,232,146,0
ENSMUSP00000020049-mafft-cds.filter.json,33,30,0
ENSMUSP00000020062-mafft-cds.filter.json,826,732,4
ENSMUSP00000020071-mafft-cds.filter.json,496,288,0
ENSMUSP00000020077-mafft-cds.filter.json,369,126,0
ENSMUSP00000020081-mafft-cds.filter.json,225,84,0
ENSMUSP00000020085-mafft-cds.filter.json,126,61,0
ENSMUSP00000020094-mafft-cds.filter.json,207,157,1
ENSMUSP00000020103-mafft-cds.filter.json,53,47,1
ENSMUSP00000020107-mafft-cds.filter.json,1088,852,29
ENSMUSP00000020109-mafft-cds.filter.json,289,209,1
ENSMUSP00000020112-mafft-cds.filter.json,980,797,12
ENSMUSP00000020113-mafft-cds.filter.json,187,143,0
ENSMUSP00000020118-mafft-cds.filter.json,146,96,0
ENSMUSP00000020150-mafft-cds.filter.json,288,262,0
ENSMUSP00000020153-mafft-cds.filter.json,518,395,2
ENSMUSP00000020161-mafft-cds.filter.json,144,128,0
ENSMUSP00000020163-mafft-cds.filter.json,387,320,0
ENSMUSP00000020169-mafft-cds.filter.json,209,158,0
ENSMUSP00000020171-mafft-cds.filter.json,251,184,0
ENSMUSP00000020173-mafft-cds.filter.json,374,283,0
ENSMUSP00000020190-mafft-cds.filter.json,335,281,0
ENSMUSP00000020204-mafft-cds.filter.json,446,362,4
ENSMUSP00000020208-mafft-cds.filter.json,866,626,0
ENSMUSP00000020212-mafft-cds.filter.json,449,384,2
ENSMUSP00000020217-mafft-cds.filter.json,37,31,0
ENSMUSP00000020220-mafft-cds.filter.json,40,22,0
ENSMUSP00000020223-mafft-cds.filter.json,314,245,1
ENSMUSP00000020227-mafft-cds.filter.json,522,269,0
ENSMUSP00000020234-mafft-cds.filter.json,171,81,0
ENSMUSP00000020238-mafft-cds.filter.json,565,449,3
ENSMUSP00000020241-mafft-cds.filter.json,318,242,2
ENSMUSP00000020252-mafft-cds.filter.json,155,16,0
ENSMUSP00000020255-mafft-cds.filter.json,431,302,1
ENSMUSP00000020263-mafft-cds.filter.json,313,185,1
ENSMUSP00000020268-mafft-cds.filter.json,897,634,4
ENSMUSP00000020273-mafft-cds.filter.json,490,381,1
ENSMUSP00000020278-mafft-cds.filter.json,129,113,0
ENSMUSP00000020283-mafft-cds.filter.json,305,232,1
ENSMUSP00000020286-mafft-cds.filter.json,182,138,0
ENSMUSP00000020288-mafft-cds.filter.json,59,51,0
ENSMUSP00000020289-mafft-cds.filter.json,198,156,0
ENSMUSP00000020298-mafft-cds.filter.json,71,59,0
ENSMUSP00000020311-mafft-cds.filter.json,129,87,0
ENSMUSP00000020312-mafft-cds.filter.json,107,74,0
ENSMUSP00000020315-mafft-cds.filter.json,918,774,26
ENSMUSP00000020316-mafft-cds.filter.json,237,194,3
ENSMUSP00000020322-mafft-cds.filter.json,807,604,17
ENSMUSP00000020323-mafft-cds.filter.json,328,284,4
ENSMUSP00000020339-mafft-cds.filter.json,448,283,0
ENSMUSP00000020341-mafft-cds.filter.json,43,32,0
ENSMUSP00000020350-mafft-cds.filter.json,181,126,0
ENSMUSP00000020365-mafft-cds.filter.json,496,405,0
ENSMUSP00000020375-mafft-cds.filter.json,302,244,1
ENSMUSP00000020381-mafft-cds.filter.json,138,105,1
ENSMUSP00000020378-mafft-cds.filter.json,618,495,15
ENSMUSP00000020382-mafft-cds.filter.json,60,44,1
ENSMUSP00000020383-mafft-cds.filter.json,960,778,11
ENSMUSP00000020397-mafft-cds.filter.json,108,78,0
ENSMUSP00000020399-mafft-cds.filter.json,142,95,0
ENSMUSP00000020403-mafft-cds.filter.json,191,108,0
ENSMUSP00000020420-mafft-cds.filter.json,788,600,10
ENSMUSP00000020439-mafft-cds.filter.json,234,137,0
ENSMUSP00000020446-mafft-cds.filter.json,35,30,0
ENSMUSP00000020448-mafft-cds.filter.json,125,106,1
ENSMUSP00000020449-mafft-cds.filter.json,448,391,0
ENSMUSP00000020452-mafft-cds.filter.json,211,148,2
ENSMUSP00000020456-mafft-cds.filter.json,41,34,0
ENSMUSP00000020461-mafft-cds.filter.json,241,179,1
ENSMUSP00000020463-mafft-cds.filter.json,242,207,11
ENSMUSP00000020478-mafft-cds.filter.json,480,378,2
ENSMUSP00000020485-mafft-cds.filter.json,92,75,0
ENSMUSP00000020493-mafft-cds.filter.json,231,172,3
ENSMUSP00000020497-mafft-cds.filter.json,718,418,0
ENSMUSP00000020500-mafft-cds.filter.json,306,240,2
ENSMUSP00000020522-mafft-cds.filter.json,450,362,3
ENSMUSP00000020549-mafft-cds.filter.json,153,123,2
ENSMUSP00000020552-mafft-cds.filter.json,125,97,0
ENSMUSP00000020554-mafft-cds.filter.json,340,296,0
ENSMUSP00000020564-mafft-cds.filter.json,203,144,0
ENSMUSP00000020575-mafft-cds.filter.json,75,62,0
ENSMUSP00000020580-mafft-cds.filter.json,793,682,6
ENSMUSP00000020581-mafft-cds.filter.json,451,352,14
ENSMUSP00000023830-mafft-cds.filter.json,123,94,0
ENSMUSP00000026398-mafft-cds.filter.json,242,193,2
